target_id	length	eff_length	est_counts	tpm
AT1G50920.1	2394	2133.51	1972	166.362
AT1G36960.1	546	286.032	0	0
AT1G44020.1	2314	2053.51	42	3.68124
AT1G15970.1	1658	1397.51	44	5.66681
AT1G73440.1	1453	1192.51	81	12.2254
AT1G75120.1	1520	1259.51	8	1.14322
AT1G17600.1	3332	3071.51	4	0.234396
AT1G50860.1	3846	3585.51	0	0
AT1G51380.1	1452	1191.51	15	2.26587
AT1G77370.1	620	359.778	539	269.648
AT1G44090.1	1158	897.513	0	0
AT1G10950.1	2245	1984.51	433	39.2714
AT1G31870.1	2134	1873.51	188	18.0611
AT1G51360.1	717	456.576	33	13.009
AT1G14940.1	757	496.576	1	0.362457
AT1G50950.1	1782	1521.51	20	2.3659
AT1G75110.1	1568	1307.51	6	0.825938
AT1G17400.1	1477	1216.51	12	1.77544
AT1G50930.1	790	529.576	33	11.2157
AT1G17390.1	1024	763.513	0	0
AT1G09400.1	1182	921.513	6	1.1719
AT1G09415.1	655	394.741	59	26.9019
AT1G74730.1	891	630.513	1	0.285462
AT1G75100.1	2279	2018.51	11	0.980852
AT1G75240.1	1608	1347.51	0	0
AT1G14920.1	2129	1868.51	53	5.10531
AT1G65510.1	480	221.827	61	49.4946
AT1G75250.1	381	134.116	0	0
AT1G54410.1	728	467.576	20074	7727.23
AT1G09410.1	2118	1857.51	16	1.55035
AT1G54420.1	363	119.942	0	0
AT1G54430.1	4920	4659.51	0	0
AT1G75090.1	1303	1042.51	8	1.38118
AT1G36950.1	681	420.619	1	0.427911
AT1G50940.1	1389	1128.51	52	8.29352
AT1G14930.1	719	458.576	0	0
AT1G65970.1	737	476.576	489.461	184.854
AT1G17410.1	795	534.576	12	4.0403
AT1G31880.1	1574	1313.51	21	2.87758
AT1G77320.1	3383	3122.51	65	3.74672
AT1G77500.1	3158	2897.51	185	11.4918
AT1G51320.1	1128	867.513	0	0
AT1G43990.1	3294	3033.51	0	0
AT1G74770.1	3904	3643.51	274	13.5354
AT1G75080.1	1563	1302.51	85	11.7457
AT1G14890.1	944	683.513	102	26.8594
AT1G51330.1	582	321.914	0	0
AT1G80350.1	1932	1671.51	483	52.0091
AT1G14900.1	1025	764.513	206	48.4981
AT1G15960.1	2137	1876.51	7.02021	0.67335
AT1G14980.1	690	429.619	252	105.574
AT1G14910.1	2413	2152.51	172	14.3822
AT1G44100.1	2151	1890.51	63	5.99795
AT1G42450.1	3260	2999.51	0	0
AT1G15000.1	1471	1210.51	156	23.1952
AT1G31850.1	2324	2063.51	572	49.892
AT1G79210.1	1061	800.513	159	35.7496
AT1G67160.1	1353	1092.51	2	0.329493
AT1G42350.1	7480	7219.51	17	0.423822
AT1G20960.1	7013	6752.51	2420	64.5048
AT1G74780.1	1976	1715.51	20	2.09835
AT1G65620.1	1381	1120.51	10	1.6063
AT1G12680.1	1933	1672.51	124	13.3443
AT1G74790.1	2458	2197.51	87	7.12574
AT1G77510.1	1798	1537.51	309	36.1728
AT1G43980.1	1866	1605.51	4	0.448424
AT1G77300.1	5791	5530.51	461	15.003
AT1G80340.1	1083	822.513	57	12.4731
AT1G65985.1	1456	1195.51	230	34.6271
AT1G43995.1	494	235.298	0	0
AT1G51340.2	1870	1609.51	32	3.57847
AT1G31860.1	1065	804.513	93	20.8062
AT1G73450.1	3721	3460.51	148.315	7.71413
AT1G21070.1	1663	1402.51	22	2.82331
AT1G51350.1	2441	2180.51	42	3.46683
AT1G14950.1	845	584.576	0	0
AT1G09440.1	1593	1332.51	33	4.45743
AT1G09390.1	1341	1080.51	19	3.16494
AT1G22840.1	730	469.576	315	120.739
AT1G09430.1	1838	1577.51	328	37.4234
