target_id	length	eff_length	est_counts	tpm
AT1G50920.1	2394	2145	1695	148.411
AT1G36960.1	546	297	0	0
AT1G44020.1	2314	2065	0	0
AT1G15970.1	1658	1409	63	8.39756
AT1G73440.1	1453	1204	42.8473	6.68375
AT1G75120.1	1520	1271	41	6.05846
AT1G17600.1	3332	3083	58	3.53328
AT1G50860.1	3846	3597	0.543465	0.0283762
AT1G51380.1	1452	1203	46	7.18151
AT1G77370.1	620	371	215	108.84
AT1G44090.1	1158	909	0	0
AT1G10950.1	2245	1996	950	89.3895
AT1G31870.1	2134	1885	326	32.481
AT1G51360.1	717	468	47	18.8615
AT1G14940.1	757	508	0	0
AT1G50950.1	1782	1533	49	6.00313
AT1G75110.1	1568	1319	23	3.27496
AT1G17400.1	1477	1228	6	0.917649
AT1G50930.1	790	541	0	0
AT1G17390.1	1024	775	0	0
AT1G09400.1	1182	933	0	0
AT1G09415.1	655	406	112	51.8102
AT1G74730.1	891	642	229	66.9922
AT1G75100.1	2279	2030	231	21.3717
AT1G75240.1	1608	1359	312	43.118
AT1G14920.1	2129	1880	259	25.8741
AT1G65510.1	480	231	0	0
AT1G75250.1	381	132.072	2	2.84409
AT1G54410.1	728	479	5175	2029.08
AT1G09410.1	2118	1869	5	0.50244
AT1G54420.1	363	114.285	0	0
AT1G54430.1	4920	4671	0	0
AT1G75090.1	1303	1054	32	5.70208
AT1G36950.1	681	432	6	2.6085
AT1G50940.1	1389	1140	63	10.3791
AT1G14930.1	719	470	1	0.3996
AT1G65970.1	737	488	9	3.46375
AT1G17410.1	795	546	28	9.63139
AT1G31880.1	1574	1325	36	5.10282
AT1G77320.1	3383	3134	39	2.33716
AT1G77500.1	3158	2909	220	14.2037
AT1G51320.1	1128	879	1	0.213666
AT1G43990.1	3294	3045	0	0
AT1G74770.1	3904	3655	236	12.1269
AT1G75080.1	1563	1314	436.633	62.4086
AT1G14890.1	944	695	131	35.4006
AT1G51330.1	582	333	15	8.46001
AT1G80350.1	1932	1683	195	21.7608
AT1G14900.1	1025	776	270	65.347
AT1G15960.1	2137	1888	83.5408	8.31037
AT1G14980.1	690	441	1015	432.266
AT1G14910.1	2413	2164	350	30.3763
AT1G44100.1	2151	1902	716	70.7011
AT1G42450.1	3260	3011	4	0.249501
AT1G15000.1	1471	1222	221	33.966
AT1G31850.1	2324	2075	398	36.0237
AT1G79210.1	1061	812	235	54.3545
AT1G67160.1	1353	1104	3	0.510359
AT1G42350.1	7480	7231	8	0.207786
AT1G20960.1	7013	6764	2425.82	67.3562
AT1G74780.1	1976	1727	87	9.46129
AT1G65620.1	1381	1132	37	6.13874
AT1G12680.1	1933	1684	126	14.0525
AT1G74790.1	2458	2209	479	40.7252
AT1G77510.1	1798	1549	745.378	90.375
AT1G43980.1	1866	1617	11	1.27763
AT1G77300.1	5791	5542	471	15.9617
AT1G80340.1	1083	834	0	0
AT1G65985.1	1456	1207	18	2.80084
AT1G43995.1	494	245	0	0
AT1G51340.2	1870	1621	347	40.2041
AT1G31860.1	1065	816	115	26.4686
AT1G73450.1	3721	3472	130.705	7.07027
AT1G21070.1	1663	1414	77	10.2274
AT1G51350.1	2441	2192	135	11.5669
AT1G14950.1	845	596	0	0
AT1G09440.1	1593	1344	71	9.92162
AT1G09390.1	1341	1092	66	11.3513
AT1G22840.1	730	481	815	318.226
AT1G09430.1	1838	1589	467	55.1971
AT1G44010.1	778	529	0	0
AT1G80360.1	1492	1243	378	57.1142
AT1G73445.1	735	486	1	0.386445
AT1G74720.1	3757	3508	396	21.2011
AT1G65980.1	890	641	799	234.106
AT1G44000.1	1108	859	316	69.0904
AT1G65940.1	450	201	0	0
AT1G75260.1	1633	1384	10	1.35702
AT1G31900.1	258	35.7089	0	0
AT1G14970.1	1825	1576	102	12.1554
AT1G42320.1	4574	4325	1.07622	0.0467346
AT1G14960.1	688	439	0	0
AT1G12670.1	305	62.6432	6	17.9887
AT1G73460.1	3703	3454	355.295	19.3193
AT1G09450.1	2096	1847	65	6.60952
AT1G51355.1	750	501	6	2.24925
AT1G36750.1	1078	829	0	0
AT1G12660.1	414	165.003	0	0
AT1G75130.1	1660	1411	117	15.5734
AT1G21120.1	1358	1109	781.513	132.351
AT1G09740.1	843	594	115	36.3609
AT1G21110.1	1385	1136	701.47	115.972
AT1G50900.1	793	544	324.653	112.084
AT1G37000.1	660	411	0	0
AT1G77330.1	1239	990	30	5.69128
AT1G80400.1	1747	1498	146	18.3048
AT1G74740.1	2047	1798	135	14.1016
AT1G17370.1	1772	1523	565	69.6742
AT1G09750.1	1578	1329	733	103.586
AT1G75220.1	1944	1695	234	25.928
AT1G65560.1	1399	1150	24	3.91956
AT1G65570.1	1194	945	0	0
AT1G49660.1	1103	854	632	138.99
AT1G36680.1	1123	874	0	0
AT1G21100.1	1384	1135	39.8279	6.59045
AT1G29020.1	1695	1446	2	0.259768
AT1G42310.1	1598	1349	0	0
AT1G77310.1	2480	2231	25	2.10457
AT1G44075.1	267	39.6723	0	0
AT1G12610.1	1074	825	0	0
AT1G70820.1	2154	1905	275	27.112
AT1G70790.2	872	623	36	10.8527
AT1G12640.1	1795	1546	53	6.43858
AT1G12620.1	2407	2158	1	0.0870306
AT1G12630.1	587	338	0	0
AT1G65610.1	2115	1866	317	31.9059
AT1G75170.1	1294	1045	137.74	24.7552
AT1G49680.1	300	59.0212	0	0
AT1G50880.1	840	591	0	0
AT1G36675.1	807	558	2	0.673162
AT1G23180.1	2978	2729	209	14.3836
AT1G09770.1	2934	2685	1294	90.5136
AT1G75200.1	2279	2030	342	31.6413
AT1G80390.1	540	291	0	0
AT1G74750.1	2568	2319	128	10.3665
AT1G75210.1	2274	2025	195	18.0856
AT1G44080.1	1044	795	0	0
AT1G65585.1	836	587	0	0
AT1G21140.1	899	650	0	0
AT1G09780.1	1911	1662	1146	129.502
AT1G09790.1	1451	1202	0	0
AT1G09760.1	1190	941	209	41.7139
AT1G75190.1	846	597	82	25.7966
AT1G49730.1	2237	1988	245	23.1459
AT1G79220.1	1591	1342	24	3.35879
AT1G50870.1	1191	942	0	0
AT1G65590.1	1922	1673	163	18.2985
AT1G75180.1	1543	1294	312	45.2839
AT1G09800.1	1442	1193	30	4.72285
AT1G50890.1	2877	2628	32	2.28691
AT1G70810.1	720	471	252	100.485
AT1G21130.1	1365	1116	1609.19	270.811
AT1G65580.1	3729	3480	456	24.6099
AT1G70800.1	717	468	36	14.4471
AT1G09795.1	1516	1267	365	54.1053
AT1G80380.2	1704	1455	894	115.398
AT1G55890.1	1455	1206	165	25.6957
AT1G65520.1	962	713	60	15.8047
AT1G49650.1	1383	1134	100	16.5619
AT1G36690.1	2077	1828	0	0
AT1G75230.2	1436	1187	114	18.0376
AT1G44050.1	2253	2004	5.68366	0.532665
AT1G09370.1	540	291	0	0
AT1G50910.1	1927	1678	36.3466	4.06814
AT1G75140.1	2227	1978	83	7.88089
AT1G80370.1	1588	1339	57	7.99499
AT1G36740.1	1888	1639	0	0
AT1G36730.1	2286	2037	986	90.9095
AT1G75150.1	2738	2489	55	4.15013
AT1G12580.1	1972	1723	819	89.2734
AT1G36720.1	4404	4155	6.15084	0.278027
AT1G36975.1	4391	4142	0	0
AT1G73850.1	2091	1842	71	7.23923
AT1G17380.1	1133	884	112	23.7952
AT1G31885.1	972	723	3	0.779303
AT1G77360.1	1554	1305	31	4.46144
AT1G44030.1	2407	2158	0	0
AT1G65540.1	2211	1962	171	16.3689
AT1G09380.1	1568	1319	0	0
AT1G44045.1	5031	4782	0	0
AT1G44040.1	1401	1152	0	0
AT1G77470.1	1468	1219	99	15.253
AT1G36745.1	333	85.8397	0	0
AT1G23190.1	2112	1863	741.547	74.7566
AT1G12570.1	2027	1778	13	1.3732
AT1G36970.1	1320	1071	0	0
AT1G15980.1	1566	1317	574	81.8559
AT1G77490.1	1596	1347	394	54.9354
AT1G10960.1	654	405	950	440.547
AT1G67130.1	1176	927	0	0
AT1G55900.1	1534	1285	261	38.1471
AT1G15990.1	2130	1881	0	0
AT1G75160.1	1465	1216	0	0
AT1G44060.1	2523	2274	0	0
AT1G49640.1	1192	943	16	3.18663
AT1G36700.1	564	315	0	0
AT1G36990.1	2837	2588	225.422	16.359
AT1G44070.1	3855	3606	0	0
AT1G12600.1	1279	1030	2	0.364684
AT1G42300.1	1052	803	0	0
AT1G09730.1	3386	3137	282	16.8833
AT1G77340.1	1486	1237	0	0
AT1G12650.1	1203	954	273	53.745
AT1G70840.1	756	507	0	0
AT1G49700.1	840	591	0	0
AT1G36980.1	678	429	192	84.0558
AT1G65550.1	1626	1377	0	0
AT1G21090.1	1313	1064	79	13.9447
AT1G28520.1	2129	1880	323	32.2677
AT1G42290.1	3130	2881	0	0
AT1G79600.1	2490	2241	631	52.8824
AT1G36710.1	1294	1045	0	0
AT1G65950.1	1837	1588	62	7.33271
AT1G70850.1	1282	1033	11.3467	2.06297
AT1G09720.1	2787	2538	0	0
AT1G44085.1	273	42.6101	0	0
AT1G77350.1	813	564	63	20.979
AT1G80420.1	1510	1261	145	21.5962
AT1G36880.1	1883	1634	1	0.11494
AT1G65930.1	1703	1454	2480	320.34
AT1G74930.1	918	669	14	3.9303
AT1G43845.1	597	348	0	0
AT1G51050.1	612	363	0	0
AT1G77410.1	2638	2389	30	2.35846
AT1G74840.1	1190	941	283	56.4833
AT1G51140.1	1625	1376	39	5.32316
AT1G43850.1	3688	3439	887	48.4412
AT1G09550.1	1240	991	0	0
AT1G51150.1	660	411	0	0
