name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_black,NA,minusMg_Niu_2016_shoot_FC_up,1.367021826949293e-31,1,81,1489,6.014896038576889e-30
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_shoot_FC_up,3.36890961061622e-5,0.9999937605555383,11,222,7.411601143355684e-4
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_root_FC_down,3.422365637978683e-4,0.9998890492936613,16,523,0.005019469602368735
leaf.voom5.module.signedhybrid_black,NA,heat_Kilian_2013_root_FC_down,0.002855740839062051,0.9991544291988139,10,392,0.026852405189399037
leaf.voom5.module.signedhybrid_black,NA,minusMg_Niu_2016_shoot_FC_down,0.0030914131511302293,0.9987578048848273,16,813,0.026852405189399037
leaf.voom5.module.signedhybrid_black,NA,plusMg_Niu_2016_shoot_FC_up,0.0036616916167362323,0.9991651003419002,7,215,0.026852405189399037
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,NA,minusMg_Niu_2016_shoot_FC_up,5.960853747306028e-66,1,160,1489,2.6227756488146526e-64
leaf.voom5.module.signedhybrid_brown,NA,minusPi_3d_Liu_2016_shoot_FC_down,1.1699470498262546e-36,1,40,120,2.57388350961776e-35
leaf.voom5.module.signedhybrid_brown,NA,coldKilian_2013_shoot_FC_up,1.60539498560526e-9,1,22,222,2.3545793122210478e-8
leaf.voom5.module.signedhybrid_brown,NA,plusMg_Niu_2016_shoot_FC_down,1.1411292549750929e-4,0.9999738563757575,12,167,0.001255242180472602
leaf.voom5.module.signedhybrid_brown4,NA,heat_Kilian_2013_shoot_FC_down,7.368156420261314e-4,0.9998966553862669,6,177,0.032419888249149785
leaf.voom5.module.signedhybrid_coral1,NA,minusMg_Niu_2016_shoot_FC_up,7.515128414806751e-5,0.9999840019225337,12,1489,0.0033066565025149704
leaf.voom5.module.signedhybrid_coral1,NA,minusPi_3d_Liu_2016_shoot_FC_down,0.0021243644869505854,0.9998745351255055,3,120,0.04673601871291288
leaf.voom5.module.signedhybrid_coral2,NA,minusMg_Niu_2016_shoot_FC_up,4.6454256166109944e-5,0.9999922900451043,10,1489,0.0020439872713088375
leaf.voom5.module.signedhybrid_cyan,NA,minusMg_Niu_2016_shoot_FC_down,7.657576489589542e-7,0.999999747762888,31,813,3.369333655419398e-5
leaf.voom5.module.signedhybrid_darkgreen,NA,minusMg_Niu_2016_shoot_FC_up,6.71421434402406e-11,1,37,1489,2.9542543113705863e-9
leaf.voom5.module.signedhybrid_darkgreen,NA,coldKilian_2013_shoot_FC_up,1.4288283063241459e-7,0.9999999848836602,12,222,3.143422273913121e-6
leaf.voom5.module.signedhybrid_darkgreen,NA,minusPi_3d_Liu_2016_shoot_FC_down,2.561527624819787e-5,0.9999974956459583,7,120,3.756907183069021e-4
leaf.voom5.module.signedhybrid_darkgrey,NA,heat_Kilian_2013_shoot_FC_down,0.001353167802731039,0.999829167518093,5,177,0.04586225348632249
leaf.voom5.module.signedhybrid_darkgrey,NA,minusMg_Niu_2016_shoot_FC_up,0.0020846478857419314,0.9991270663550882,19,1489,0.04586225348632249
leaf.voom5.module.signedhybrid_darkmagenta,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkolivegreen,NA,minusMg_Niu_2016_shoot_FC_up,1.5599865655085072e-15,1,35,1489,6.863940888237431e-14
leaf.voom5.module.signedhybrid_darkolivegreen,NA,coldKilian_2013_shoot_FC_up,8.138126558371686e-8,1,10,222,1.790387842841771e-6
leaf.voom5.module.signedhybrid_darkorange,NA,coldKilian_2013_shoot_FC_down,5.146292486318711e-4,0.9999171642562705,7,199,0.0200445596392229
leaf.voom5.module.signedhybrid_darkorange,NA,minusMg_Niu_2016_shoot_FC_down,0.001083922837996574,0.9996258352062285,15,813,0.0200445596392229
leaf.voom5.module.signedhybrid_darkorange,NA,plusMg_Niu_2016_shoot_FC_down,0.001366674520856107,0.9997818116747464,6,167,0.0200445596392229
leaf.voom5.module.signedhybrid_darkorange,NA,minusN_Nishida_2017_root_FC_up,0.0034364398883990344,0.9992271166660901,7,282,0.03780083877238938
leaf.voom5.module.signedhybrid_darkorange2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkred,NA,minusMg_Niu_2016_shoot_FC_up,5.988337977915104e-5,0.9999773934494256,26,1489,0.002634868710282646
leaf.voom5.module.signedhybrid_darkseagreen4,NA,coldKilian_2013_root_FC_up,5.185469729009799e-5,0.9999980966786228,4,83,0.0022816066807643115
leaf.voom5.module.signedhybrid_darkslateblue,NA,minusMg_Niu_2016_shoot_FC_up,7.536584665020526e-4,0.9997763364685069,13,1489,0.016666344555464566
leaf.voom5.module.signedhybrid_darkslateblue,NA,coldKilian_2013_shoot_FC_up,7.575611161574802e-4,0.9999167329996795,5,222,0.016666344555464566
leaf.voom5.module.signedhybrid_darkslateblue,NA,heat_Kilian_2013_shoot_FC_up,0.002408479616878378,0.9998513850359068,3,84,0.03532436771421621
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusMg_Niu_2016_shoot_FC_up,6.204770309206342e-4,0.9997476209013738,22,1489,0.027300989360507906
leaf.voom5.module.signedhybrid_floralwhite,NA,minusMg_Niu_2016_shoot_FC_up,7.515632211199121e-5,0.999979237181472,16,1489,0.0033068781729276133
leaf.voom5.module.signedhybrid_green,NA,minusMg_Niu_2016_shoot_FC_up,1.332279549130435e-9,1,60,1489,5.862030016173914e-8
leaf.voom5.module.signedhybrid_greenyellow,NA,minusMg_Niu_2016_shoot_FC_up,1.6905162349973115e-27,1,72,1489,7.43827143398817e-26
leaf.voom5.module.signedhybrid_greenyellow,NA,plusMg_Niu_2016_shoot_FC_up,6.608548121889791e-7,0.9999999110337929,12,215,1.453880586815754e-5
leaf.voom5.module.signedhybrid_greenyellow,NA,coldKilian_2013_root_FC_down,1.5325179583316676e-5,0.9999958324702792,18,523,2.2476930055531123e-4
leaf.voom5.module.signedhybrid_grey,NA,minusMg_Niu_2016_shoot_FC_up,3.221188755043383e-10,1,110,1489,1.4173230522190885e-8
leaf.voom5.module.signedhybrid_grey,NA,coldKilian_2013_root_FC_down,4.760267473301894e-4,0.9997578141619925,38,523,0.010472588441264166
leaf.voom5.module.signedhybrid_grey60,NA,minusMg_Niu_2016_shoot_FC_down,4.267496521196954e-7,0.9999998795229946,26,813,1.8776984693266597e-5
leaf.voom5.module.signedhybrid_honeydew1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_ivory,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lavenderblush3,NA,minusMg_Niu_2016_shoot_FC_down,9.95925039771136e-4,0.9998224493136096,7,813,0.04382070174992998
leaf.voom5.module.signedhybrid_lightcyan,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightcyan1,NA,minusPi_3d_Liu_2016_shoot_FC_down,9.880157301046676e-6,0.9999993750705304,6,120,4.3472692124605375e-4
leaf.voom5.module.signedhybrid_lightcyan1,NA,minusMg_Niu_2016_shoot_FC_down,2.051157340194598e-5,0.9999951814906556,15,813,4.512546148428116e-4
leaf.voom5.module.signedhybrid_lightcyan1,NA,minusN_Peng_2007_whole_FC_down,0.0023625671998334977,0.9999499788087417,2,18,0.034650985597557964
leaf.voom5.module.signedhybrid_lightgreen,no enriched GO,NA,NA,NA,NA,NA,NA
