name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_Niu_2016_root_FC_down,5.497146706984327e-23,1,23,391,3.078402155911223e-21
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_Niu_2016_shoot_FC_up,3.023802544394095e-11,1,23,1474,8.050809165037328e-10
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_Niu_2016_shoot_FC_up,4.312933481269997e-11,1,23,1477,8.050809165037328e-10
leaf.voom5.module.signedhybrid_bisque4,NA,coldKilian_2013_root_FC_up,1.1243058852381397e-8,0.9999999982437706,18,1184,1.5740282393333956e-7
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_Kailasam2019_root_FC_up,1.5060719260871617e-8,0.9999999982347813,14,693,1.686800557217621e-7
leaf.voom5.module.signedhybrid_bisque4,NA,coldKilian_2013_shoot_FC_up,1.0830794194629607e-7,0.9999999825019406,16,1086,1.0108741248320967e-6
leaf.voom5.module.signedhybrid_bisque4,NA,heat_Kilian_2013_root_FC_down,2.586505878969453e-7,0.9999999524695838,17,1260,2.0692047031755622e-6
leaf.voom5.module.signedhybrid_bisque4,NA,plusAl_Ligaba-OSena_2017_shoot_FC_up,1.1294682898076542e-6,0.9999999515947721,6,112,7.906278028653579e-6
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_3d_Liu_2016_root_FC_up,1.93015110933051e-6,0.9999995874631101,17,1543,1.2009829124723173e-5
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_Niu_2016_root_FC_up,2.7787588410028106e-5,0.9999960672121391,9,535,1.5561049509615739e-4
leaf.voom5.module.signedhybrid_bisque4,NA,minusK_Nishida_2017_root_FC_up,2.4730071045014527e-4,0.9999480001108841,10,860,0.0012589854350189213
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_3d_Liu_2016_shoot_FC_up,4.2880916643528823e-4,0.9998738062103387,14,1661,0.0020011094433646784
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_1d_Liu_2016_root_FC_down,0.005051618368170485,0.9993528021381332,4,235,0.021760817585965167
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_1d_Liu_2016_shoot_FC_up,0.0056884020706436025,0.9980628036348762,11,1512,0.02275360828257441
leaf.voom5.module.signedhybrid_bisque4,NA,minusCa_Nishida_2017_root_FC_up,0.007734309208666783,0.999270084346618,3,136,0.028874754379022656
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_Kailasam2019_root_FC_down,0.009535191177923112,0.9969130552375985,9,1261,0.03186590378824139
leaf.voom5.module.signedhybrid_bisque4,NA,minusP_Nishida_2017_root_FC_up,0.009673577935716136,0.9985072566947252,4,261,0.03186590378824139
leaf.voom5.module.signedhybrid_black,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_coral1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_coral2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_cyan,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkgreen,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkgrey,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkmagenta,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkolivegreen,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkorange,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkorange2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkred,NA,minusPi_3d_Liu_2016_shoot_FC_up,2.2364096181765995e-29,1,64,1661,1.2523893861788958e-27
leaf.voom5.module.signedhybrid_darkred,NA,minusPi_1d_Liu_2016_shoot_FC_up,2.3654415740144933e-25,1,57,1512,6.62323640724058e-24
leaf.voom5.module.signedhybrid_darkred,NA,plusMg_Niu_2016_shoot_FC_up,3.936007759824801e-18,1,46,1477,7.347214485006297e-17
leaf.voom5.module.signedhybrid_darkred,NA,minusMg_Niu_2016_shoot_FC_up,3.576885825070862e-15,1,41,1474,5.007640155099207e-14
leaf.voom5.module.signedhybrid_darkred,NA,coldKilian_2013_root_FC_up,1.518284910650105e-12,1,34,1184,1.7004790999281173e-11
leaf.voom5.module.signedhybrid_darkred,NA,heat_Kilian_2013_root_FC_down,3.701496898715711e-8,0.9999999904701931,29,1260,3.4547304388013305e-7
leaf.voom5.module.signedhybrid_darkred,NA,heat_Kilian_2013_shoot_FC_down,7.562566113799818e-8,0.999999980713664,26,985,6.050052891039854e-7
leaf.voom5.module.signedhybrid_darkred,NA,coldKilian_2013_shoot_FC_up,3.3303932010993603e-7,0.9999999126418455,24,1086,2.3312752407695523e-6
leaf.voom5.module.signedhybrid_darkred,NA,minusPi_3d_Liu_2016_root_FC_up,1.1954044509392723e-4,0.9999557820175498,23,1543,7.438072139177694e-4
leaf.voom5.module.signedhybrid_darkred,NA,minusK_Nishida_2017_root_FC_up,3.588374875512002e-4,0.9998837120439396,16,860,0.0018880882596350012
leaf.voom5.module.signedhybrid_darkred,NA,plusMg_Niu_2016_root_FC_down,3.70874479571161e-4,0.9999166895961489,10,391,0.0018880882596350012
leaf.voom5.module.signedhybrid_darkred,NA,minusFe_Kailasam2019_root_FC_up,5.913926671174385e-4,0.9998254605777158,13,693,0.0027598324465480466
leaf.voom5.module.signedhybrid_darkseagreen4,NA,minusPi_3d_Liu_2016_shoot_FC_up,2.0345851680946816e-17,1,28,1661,1.1393676941330218e-15
leaf.voom5.module.signedhybrid_darkseagreen4,NA,minusPi_1d_Liu_2016_shoot_FC_up,2.4286731112628453e-14,1,24,1512,6.800284711535966e-13
leaf.voom5.module.signedhybrid_darkseagreen4,NA,plusMg_Niu_2016_shoot_FC_up,7.669276360051849e-13,1,22,1477,1.4315982538763452e-11
leaf.voom5.module.signedhybrid_darkseagreen4,NA,coldKilian_2013_shoot_FC_up,1.939267676691914e-10,0.9999999999808815,17,1086,2.7149747473686794e-9
leaf.voom5.module.signedhybrid_darkseagreen4,NA,minusK_Nishida_2017_root_FC_up,7.181317476649424e-9,0.9999999992273991,14,860,8.043075573847355e-8
leaf.voom5.module.signedhybrid_darkseagreen4,NA,minusMg_Niu_2016_shoot_FC_up,1.6673295553383467e-8,0.9999999975443199,17,1474,1.5561742516491238e-7
leaf.voom5.module.signedhybrid_darkseagreen4,NA,coldKilian_2013_root_FC_up,1.095122628221119e-5,0.9999980840995937,12,1184,8.760981025768952e-5
leaf.voom5.module.signedhybrid_darkseagreen4,NA,minusMg_Niu_2016_root_FC_up,1.7550319772481878e-4,0.9999766788840868,7,535,0.0012285223840737315
leaf.voom5.module.signedhybrid_darkseagreen4,NA,minusPi_1d_Liu_2016_root_FC_up,0.0022026392650699913,0.9995492240708528,7,867,0.013705310982657724
leaf.voom5.module.signedhybrid_darkseagreen4,NA,minusN_Peng_2007_whole_FC_up,0.005404300689493456,0.9992966253313988,4,321,0.030264083861163353
leaf.voom5.module.signedhybrid_darkslateblue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusMg_Niu_2016_shoot_FC_up,3.710395635957909e-15,1,41,1474,2.0778215561364288e-13
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusPi_3d_Liu_2016_shoot_FC_up,1.6084715699250453e-13,1,42,1661,4.503720395790127e-12
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusPi_1d_Liu_2016_shoot_FC_up,2.4316182213194e-10,1,35,1512,4.539020679796214e-9
leaf.voom5.module.signedhybrid_darkturquoise,NA,coldKilian_2013_root_FC_up,3.2441384166465033e-10,1,30,1184,4.5417937833051045e-9
leaf.voom5.module.signedhybrid_darkturquoise,NA,plusMg_Niu_2016_shoot_FC_up,9.358470860416317e-10,1,33,1477,1.0481487363666275e-8
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusK_Nishida_2017_root_FC_up,1.8578228812707354e-6,0.9999995309707786,20,860,1.7339680225193533e-5
leaf.voom5.module.signedhybrid_darkturquoise,NA,coldKilian_2013_shoot_FC_up,3.4267073490827518e-6,0.9999990296976288,22,1086,2.7413658792662014e-5
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusN_Peng_2007_whole_FC_up,9.834864117713008e-6,0.9999984104485533,11,321,6.884404882399105e-5
leaf.voom5.module.signedhybrid_darkturquoise,NA,heat_Kilian_2013_root_FC_down,2.356476463067344e-5,0.9999922057120963,23,1260,1.4662520214641254e-4
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusFe_Kailasam2019_root_FC_up,5.786270888717777e-5,0.9999848654676478,15,693,2.9901304748478156e-4
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusMg_Niu_2016_root_FC_up,5.8734705755939235e-5,0.9999863841855215,13,535,2.9901304748478156e-4
leaf.voom5.module.signedhybrid_darkturquoise,NA,heat_Kilian_2013_shoot_FC_down,2.617741134560316e-4,0.9999111566212655,18,985,0.001221612529461481
leaf.voom5.module.signedhybrid_darkturquoise,NA,heat_Kilian_2013_shoot_FC_up,0.0024529328050515455,0.9994100495512085,8,387,0.010566479775606657
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusMn_Rodriguez-Celma_2016_root_FC_up,0.004325318680557709,0.9989842722433268,7,312,0.017301274722230836
leaf.voom5.module.signedhybrid_floralwhite,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_green,NA,minusN_Peng_2007_whole_FC_up,9.56130509121269e-23,1,40,321,5.354330851079107e-21
leaf.voom5.module.signedhybrid_green,NA,minusPi_3d_Liu_2016_shoot_FC_up,1.443724690985981e-14,1,76,1661,4.042429134760747e-13
leaf.voom5.module.signedhybrid_green,NA,heat_Kilian_2013_root_FC_up,6.643092688381532e-13,1,35,504,1.2400439684978861e-11
