name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_shoot_FC_up,2.0826973996077005e-30,1,134,1497,9.163868558273882e-29
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_shoot_FC_up,2.564372736264394e-28,1,250,4544,5.6416200197816666e-27
leaf.voom5.module.signedhybrid_bisque4,NA,minusK_root_FC_up,4.528706955950093e-15,1,50,473,6.64210353539347e-14
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_shoot_FC_up,5.3518830351502975e-14,1,91,1280,5.887071338665327e-13
leaf.voom5.module.signedhybrid_bisque4,NA,heat_root_FC_down,5.793085049395061e-10,1,103,1824,5.097914843467654e-9
leaf.voom5.module.signedhybrid_bisque4,NA,plusN_root_FC_up,5.058335436192844e-4,0.9999977843918981,2,3,0.0037094459865414185
leaf.voom5.module.signedhybrid_brown,NA,minusPi_shoot_FC_down,3.2606813673617116e-200,1,289,1338,1.4346998016391531e-198
leaf.voom5.module.signedhybrid_brown,NA,minusMg_shoot_FC_up,1.4604078291458367e-196,1,462,4544,3.212897224120841e-195
leaf.voom5.module.signedhybrid_brown,NA,cold_shoot_FC_up,1.2978165238263252e-16,1,87,1515,1.9034642349452767e-15
leaf.voom5.module.signedhybrid_brown,NA,heat_root_FC_down,5.589244893490447e-9,1,74,1824,6.148169382839492e-8
leaf.voom5.module.signedhybrid_brown,NA,heat_shoot_FC_up,5.720769836230967e-6,0.9999977180642416,36,701,5.034277455883251e-5
leaf.voom5.module.signedhybrid_brown,NA,plusMg_shoot_FC_down,6.425101245724474e-5,0.9999697182832487,40,1010,4.7117409135312806e-4
leaf.voom5.module.signedhybrid_brown,NA,plusMg_root_FC_down,7.653812394230336e-4,0.9997147482931488,18,317,0.004810967790659068
leaf.voom5.module.signedhybrid_brown4,NA,heat_shoot_FC_down,8.728697872126764e-6,0.9999977048198567,19,1368,3.8406270637357764e-4
