name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_Niu_2016_root_FC_down,1.1026027464279492e-4,0.9999920493718866,5,196,0.005182232908211361
leaf.voom5.module.signedhybrid_black,NA,minusMg_Niu_2016_shoot_FC_up,1.1459436956797673e-17,1,108,3518,5.385935369694906e-16
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_root_FC_down,4.186451339270186e-11,1,48,1330,9.838160647284939e-10
leaf.voom5.module.signedhybrid_black,NA,plusMg_Niu_2016_root_FC_down,6.055814585343098e-7,0.9999998939691154,15,196,9.487442850370853e-6
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_shoot_FC_up,0.0019139218761653717,0.9991596618615177,21,879,0.02248858204494312
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,NA,minusPi_3d_Liu_2016_shoot_FC_down,8.413474501240482e-193,1,218,648,3.954333015583026e-191
leaf.voom5.module.signedhybrid_brown,NA,minusMg_Niu_2016_shoot_FC_up,2.1024858908538042e-164,1,381,3518,4.94084184350644e-163
leaf.voom5.module.signedhybrid_brown,NA,coldKilian_2013_shoot_FC_up,2.563645355499532e-13,1,57,879,4.016377723615933e-12
leaf.voom5.module.signedhybrid_brown,NA,plusMg_Niu_2016_shoot_FC_down,9.364098373634593e-6,0.9999964597193591,31,639,1.1002815589020648e-4
leaf.voom5.module.signedhybrid_brown,NA,heat_Kilian_2013_shoot_FC_up,7.267704592657002e-4,0.9997135397305198,20,391,0.006831642317097582
leaf.voom5.module.signedhybrid_brown4,NA,heat_Kilian_2013_shoot_FC_down,7.543535304444177e-6,0.9999984883708428,14,762,3.5454615930887633e-4
leaf.voom5.module.signedhybrid_brown4,NA,heat_Kilian_2013_root_FC_down,0.0012320591588581252,0.9996332334556868,12,1090,0.02895339023316594
leaf.voom5.module.signedhybrid_coral1,NA,minusMg_Niu_2016_shoot_FC_up,2.3992640107582696e-6,0.9999994037972751,21,3518,1.1276540850563867e-4
leaf.voom5.module.signedhybrid_coral1,NA,coldKilian_2013_shoot_FC_up,1.1506693897886732e-5,0.9999983607953228,10,879,2.7040730660033823e-4
leaf.voom5.module.signedhybrid_coral2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_cyan,NA,minusMg_Niu_2016_shoot_FC_down,3.1386495478488903e-10,1,63,2171,1.4751652874889785e-8
leaf.voom5.module.signedhybrid_darkgreen,NA,minusMg_Niu_2016_shoot_FC_up,9.548746334844145e-29,1,87,3518,4.487910777376748e-27
leaf.voom5.module.signedhybrid_darkgreen,NA,coldKilian_2013_shoot_FC_up,1.1698286533840347e-25,1,45,879,2.7490973354524817e-24
leaf.voom5.module.signedhybrid_darkgreen,NA,minusPi_3d_Liu_2016_shoot_FC_down,6.945873647696436e-22,1,33,648,1.0881868714724416e-20
leaf.voom5.module.signedhybrid_darkgreen,NA,heat_Kilian_2013_shoot_FC_up,1.9311701522788866e-8,0.9999999976904255,15,391,2.2691249289276918e-7
leaf.voom5.module.signedhybrid_darkgrey,NA,coldKilian_2013_root_FC_down,1.669801912943423e-4,0.9999400029992261,21,1330,0.007848068990834088
leaf.voom5.module.signedhybrid_darkgrey,NA,minusMg_Niu_2016_shoot_FC_up,0.0010028457810300677,0.9994755008200393,38,3518,0.01683138463929466
leaf.voom5.module.signedhybrid_darkgrey,NA,heat_Kilian_2013_shoot_FC_down,0.001188186525022931,0.9996419412052752,12,762,0.01683138463929466
leaf.voom5.module.signedhybrid_darkgrey,NA,coldKilian_2013_shoot_FC_up,0.0014324582671740136,0.9995115098113737,14,879,0.01683138463929466
leaf.voom5.module.signedhybrid_darkgrey,NA,minusN_Peng_2007_whole_FC_up,0.004636697100226538,0.9992241825857624,5,162,0.03873403590176433
leaf.voom5.module.signedhybrid_darkgrey,NA,coldKilian_2013_shoot_FC_down,0.0056918828645311625,0.9978264025945647,13,933,0.03873403590176433
leaf.voom5.module.signedhybrid_darkgrey,NA,minusS_Nishida_2017_root_FC_up,0.00576889896409256,0.9998053528201551,2,19,0.03873403590176433
leaf.voom5.module.signedhybrid_darkmagenta,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkolivegreen,NA,minusMg_Niu_2016_shoot_FC_up,2.743726182445277e-13,1,50,3518,1.28955130574928e-11
leaf.voom5.module.signedhybrid_darkolivegreen,NA,coldKilian_2013_shoot_FC_up,3.345666435711398e-6,0.9999992788576172,16,879,7.862316123921786e-5
leaf.voom5.module.signedhybrid_darkorange,NA,minusMg_Niu_2016_shoot_FC_down,3.6255572539319383e-8,0.9999999909215018,39,2171,1.7040119093480111e-6
leaf.voom5.module.signedhybrid_darkorange,NA,plusMg_Niu_2016_shoot_FC_down,1.2911874073497057e-4,0.999965583026292,14,639,0.0030342904072718085
leaf.voom5.module.signedhybrid_darkorange,NA,coldKilian_2013_shoot_FC_down,0.0011667171651712016,0.9995939181166841,15,933,0.01827856892101549
leaf.voom5.module.signedhybrid_darkorange,NA,heat_Kilian_2013_root_FC_down,0.003532887905321285,0.9985729173466461,16,1090,0.0415114328875251
leaf.voom5.module.signedhybrid_darkorange2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkred,NA,minusMg_Niu_2016_shoot_FC_up,1.4074245244904565e-5,0.9999936854146793,45,3518,6.614895265105146e-4
leaf.voom5.module.signedhybrid_darkred,NA,plusMg_Niu_2016_shoot_FC_up,1.9879655568938798e-4,0.9999364254758403,17,825,0.004671719058700618
leaf.voom5.module.signedhybrid_darkseagreen4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkslateblue,NA,heat_Kilian_2013_shoot_FC_up,6.880907284411674e-5,0.9999920868166391,7,391,0.0032340264236734866
leaf.voom5.module.signedhybrid_darkslateblue,NA,minusPi_3d_Liu_2016_shoot_FC_down,1.7845262570335166e-4,0.9999716524333991,8,648,0.004193636704028764
leaf.voom5.module.signedhybrid_darkslateblue,NA,coldKilian_2013_shoot_FC_up,0.001241095309162977,0.9997051968335102,9,879,0.01932175695002114
leaf.voom5.module.signedhybrid_darkslateblue,NA,minusMg_Niu_2016_shoot_FC_up,0.0016444048468103097,0.9993284680218607,20,3518,0.01932175695002114
