name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_shoot_FC_up,2.0144136686534944e-89,1,201,1325,9.064861508940725e-88
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_shoot_FC_up,4.2136604263252225e-84,1,197,1333,9.48073595923175e-83
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_shoot_FC_up,4.391483407901203e-65,1,188,1523,6.587225111851805e-64
leaf.voom5.module.signedhybrid_bisque4,NA,cold_root_FC_up,5.394451396393555e-64,1,158,1117,6.06875782094275e-63
leaf.voom5.module.signedhybrid_bisque4,NA,minusK_root_FC_up,1.3246565411538023e-50,1,119,787,1.192190887038422e-49
leaf.voom5.module.signedhybrid_bisque4,NA,cold_shoot_FC_up,1.7095744651329507e-37,1,116,1028,1.282180848849713e-36
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_root_FC_down,1.2446736056789747e-35,1,70,367,8.001473179364838e-35
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_root_FC_up,3.76002172942768e-35,1,91,682,2.11501222280307e-34
leaf.voom5.module.signedhybrid_bisque4,NA,heat_root_FC_down,1.01915642550929e-28,1,114,1189,5.095782127546449e-28
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_root_FC_up,3.1522976848965916e-27,1,121,1453,1.4185339582034664e-26
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_root_FC_up,2.2048489967950097e-17,1,55,513,9.019836805070495e-17
leaf.voom5.module.signedhybrid_bisque4,NA,heat_shoot_FC_down,1.5032987535242287e-13,1,72,921,5.637370325715858e-13
leaf.voom5.module.signedhybrid_bisque4,NA,plusIAA_seedlings_FC_up,1.8049032803670438e-8,0.9999999977050172,15,92,6.24774212434746e-8
leaf.voom5.module.signedhybrid_bisque4,NA,minusMn_root_FC_up,9.506103243148415e-8,0.9999999747658813,27,298,3.0555331852977046e-7
leaf.voom5.module.signedhybrid_bisque4,NA,plusAl_root_FC_up,2.9884526179150656e-6,0.9999995518001072,12,73,8.965357853745197e-6
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_root_FC_down,2.8486556137664887e-4,0.9998781063565365,27,441,8.01184391371825e-4
leaf.voom5.module.signedhybrid_bisque4,NA,minusN_root_FC_down,4.5360219904157765e-4,0.9997623885014362,41,856,0.0012007117033453526
leaf.voom5.module.signedhybrid_bisque4,NA,cold_shoot_FC_down,0.001538255152223905,0.9991154531610613,45,962,0.0038456378805597625
leaf.voom5.module.signedhybrid_bisque4,NA,minusN_whole_FC_up,0.0018512125109359757,0.9992533972563303,18,298,0.004384450683795732
leaf.voom5.module.signedhybrid_bisque4,NA,minusCa_root_FC_up,0.0052018185934123076,0.9983525749461817,10,133,0.011704091835177692
leaf.voom5.module.signedhybrid_bisque4,NA,plusAl_shoot_FC_up,0.007246695348372084,0.9979520857652554,8,100,0.015528632889368751
leaf.voom5.module.signedhybrid_bisque4,NA,minusN_root_FC_up,0.019007240409571025,0.9882631816373108,33,753,0.038878446292304365
leaf.voom5.module.signedhybrid_brown,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_coral1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_coral2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_cyan,NA,minusMg_shoot_FC_down,1.1538993105254264e-21,1,131,1287,5.192546897364419e-20
leaf.voom5.module.signedhybrid_cyan,NA,cold_shoot_FC_down,1.0065402762088645e-10,1,84,962,2.264715621469945e-9
leaf.voom5.module.signedhybrid_cyan,NA,heat_shoot_FC_down,6.2133075971508165e-9,1,81,921,9.319961395726224e-8
leaf.voom5.module.signedhybrid_cyan,NA,plusMg_shoot_FC_down,6.60144745777208e-7,0.9999997509520768,48,573,7.4266283899935905e-6
leaf.voom5.module.signedhybrid_cyan,NA,cold_root_FC_down,6.683504781657238e-5,0.9999631795605054,62,1010,6.015154303491514e-4
leaf.voom5.module.signedhybrid_cyan,NA,minusMn_root_FC_down,3.0297319120702764e-4,0.9998613393732463,31,460,0.0022722989340527074
leaf.voom5.module.signedhybrid_cyan,NA,minusFe_root_FC_down,5.376018722835378e-4,0.9996745916287034,64,1141,0.0034560120361084574
leaf.voom5.module.signedhybrid_cyan,NA,heat_root_FC_down,0.007483074187026943,0.9948591115100458,68,1189,0.033420873790330645
