name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_root_FC_down,0.0011763302374167594,0.9998568161426079,5,317,0.04399501607538742
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_shoot_FC_up,0.0019997734579721557,0.9993706844512288,12,1497,0.04399501607538742
leaf.voom5.module.signedhybrid_black,NA,minusMg_shoot_FC_up,1.795637927604987e-13,1,115,4544,7.900806881461943e-12
leaf.voom5.module.signedhybrid_black,NA,cold_root_FC_down,1.012735513153912e-9,1,59,2070,2.2280181289386067e-8
leaf.voom5.module.signedhybrid_black,NA,plusMg_root_FC_down,3.000693020211899e-5,0.9999921995224912,16,317,4.4010164296441184e-4
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,NA,minusPi_shoot_FC_down,3.2606813673617116e-200,1,289,1338,1.4346998016391531e-198
leaf.voom5.module.signedhybrid_brown,NA,minusMg_shoot_FC_up,1.4604078291458367e-196,1,462,4544,3.212897224120841e-195
leaf.voom5.module.signedhybrid_brown,NA,cold_shoot_FC_up,1.2978165238263252e-16,1,87,1515,1.9034642349452767e-15
leaf.voom5.module.signedhybrid_brown,NA,heat_root_FC_down,5.589244893490447e-9,1,74,1824,6.148169382839492e-8
leaf.voom5.module.signedhybrid_brown,NA,heat_shoot_FC_up,5.720769836230967e-6,0.9999977180642416,36,701,5.034277455883251e-5
leaf.voom5.module.signedhybrid_brown,NA,plusMg_shoot_FC_down,6.425101245724474e-5,0.9999697182832487,40,1010,4.7117409135312806e-4
leaf.voom5.module.signedhybrid_brown,NA,plusMg_root_FC_down,7.653812394230336e-4,0.9997147482931488,18,317,0.004810967790659068
leaf.voom5.module.signedhybrid_brown4,NA,heat_shoot_FC_down,8.728697872126764e-6,0.9999977048198567,19,1368,3.8406270637357764e-4
leaf.voom5.module.signedhybrid_coral1,NA,minusMg_shoot_FC_up,1.2411112165978124e-6,0.999999668547486,25,4544,5.4608893530303746e-5
leaf.voom5.module.signedhybrid_coral1,NA,cold_shoot_FC_up,5.9623535127603296e-5,0.999987616528254,12,1515,0.0013117177728072726
leaf.voom5.module.signedhybrid_coral2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_cyan,NA,minusMg_shoot_FC_down,5.63819058140208e-14,1,94,3393,2.4808038558169153e-12
leaf.voom5.module.signedhybrid_cyan,NA,plusMg_shoot_FC_down,3.084900471374076e-4,0.9998697860761738,26,1010,0.006786781037022968
leaf.voom5.module.signedhybrid_darkgreen,NA,cold_shoot_FC_up,5.0946062531395327e-51,1,84,1515,2.2416267513813943e-49
leaf.voom5.module.signedhybrid_darkgreen,NA,minusMg_shoot_FC_up,1.0388615296131398e-45,1,123,4544,2.285495365148908e-44
leaf.voom5.module.signedhybrid_darkgreen,NA,minusPi_shoot_FC_down,5.649167288825885e-35,1,60,1338,8.285445356944632e-34
leaf.voom5.module.signedhybrid_darkgreen,NA,heat_shoot_FC_up,3.501856005639714e-14,1,27,701,3.8520416062036857e-13
