name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust,value
leaf.voom5.module.signedhybrid_cyan,minusMg_Niu_2016_shoot_FC_down,3.0253924213409214e-121,1,637,5491,1.7547276043777343e-119,NA
leaf.voom5.module.signedhybrid_cyan,coldKilian_2013_shoot_FC_down,1.9985843278683624e-34,1,291,3215,5.795894550818251e-33,NA
leaf.voom5.module.signedhybrid_cyan,plusMg_Niu_2016_shoot_FC_down,1.1407776266898523e-30,1,197,1863,2.205503411600381e-29,NA
leaf.voom5.module.signedhybrid_cyan,heat_Kilian_2013_shoot_FC_down,1.5913518454568265e-18,1,238,2756,2.3074601759123986e-17,NA
leaf.voom5.module.signedhybrid_cyan,coldKilian_2013_root_FC_down,4.382580260109243e-10,1,212,3632,5.083793101726722e-9,NA
leaf.voom5.module.signedhybrid_cyan,minusMn_Rodriguez-Celma_2016_root_FC_down,8.190771580856321e-7,0.9999997228685485,70,1115,7.917745861494444e-6,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_1d_Liu_2016_shoot_FC_up,6.503737235533533e-6,0.999995885902347,157,2419,5.388810852299214e-5,NA
leaf.voom5.module.signedhybrid_cyan,coldKilian_2013_shoot_FC_up,5.039084148788707e-4,0.999633665451427,158,3013,0.0036533360078718127,NA
leaf.voom5.module.signedhybrid_cyan,minusFe_Kailasam2019_root_FC_down,0.0012398798945535074,0.9991007774760727,133,2770,0.007990337098233715,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_1d_Liu_2016_root_FC_up,0.0015732474193133165,0.9990228227714665,59,1207,0.009124835032017236,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_1d_Liu_2016_shoot_FC_down,0.004639335859648878,0.9970205991953419,55,1049,0.024461952714512264,NA
leaf.voom5.module.signedhybrid_cyan,heat_Kilian_2013_root_FC_down,0.005514375757220516,0.9956209606207002,196,3584,0.026652816159899156,NA
leaf.voom5.module.signedhybrid_cyan,minusPi_3d_Liu_2016_root_FC_down,0.006539010485492167,0.9957888680880894,52,839,0.027578390982123845,NA
leaf.voom5.module.signedhybrid_cyan,minusMg_Niu_2016_root_FC_down,0.006656852995685065,0.9963531666250146,29,455,0.027578390982123845,NA
leaf.voom5.module.signedhybrid_cyan,plusAl_Ligaba-OSena_2017_root_FC_down,0.012386066347086336,0.9974763210445765,5,43,0.0478927898754005,NA
leaf.voom5.module.signedhybrid_darkgrey,minusMg_Niu_2016_shoot_FC_up,5.053550116611396e-143,1,1059,6519,2.93105906763461e-141,NA
leaf.voom5.module.signedhybrid_darkgrey,minusN_Peng_2007_whole_FC_up,7.300636698164437e-76,1,206,627,2.1171846424676867e-74,NA
leaf.voom5.module.signedhybrid_darkgrey,plusMg_Niu_2016_shoot_FC_up,6.924663490404121e-66,1,540,3281,1.3387682748114634e-64,NA
leaf.voom5.module.signedhybrid_darkgrey,minusPi_3d_Liu_2016_shoot_FC_up,6.374963019480312e-41,1,421,2784,9.243696378246452e-40,NA
leaf.voom5.module.signedhybrid_darkgrey,coldKilian_2013_shoot_FC_up,2.298629189925228e-27,1,399,3013,2.6664098603132646e-26,NA
leaf.voom5.module.signedhybrid_darkgrey,heat_Kilian_2013_root_FC_up,2.89193381236464e-25,1,228,1471,2.6959761203443316e-24,NA
leaf.voom5.module.signedhybrid_darkgrey,heat_Kilian_2013_shoot_FC_up,3.253764283174193e-25,1,204,1266,2.6959761203443316e-24,NA
leaf.voom5.module.signedhybrid_darkgrey,coldKilian_2013_root_FC_up,1.19842101261901e-23,1,291,2073,8.688552341487823e-23,NA
leaf.voom5.module.signedhybrid_darkgrey,minusN_Nishida_2017_root_FC_up,3.631570798603553e-17,1,319,2560,2.3403456257667343e-16,NA
leaf.voom5.module.signedhybrid_darkgrey,minusPi_1d_Liu_2016_shoot_FC_up,4.0660011832955735e-14,1,293,2419,2.3582806863114324e-13,NA
leaf.voom5.module.signedhybrid_darkgrey,minusK_Nishida_2017_root_FC_up,2.06867834293042e-10,1,187,1525,1.0907576717269486e-9,NA
leaf.voom5.module.signedhybrid_darkgrey,minusMn_Rodriguez-Celma_2016_root_FC_up,1.7293655904784057e-5,0.9999908338602836,69,527,8.35860035397896e-5,NA
leaf.voom5.module.signedhybrid_darkgrey,coldKilian_2013_root_FC_down,3.500842272584139e-5,0.9999731327365338,344,3632,1.5619142446913852e-4,NA
leaf.voom5.module.signedhybrid_darkgrey,minusMg_Nishida_2017_root_FC_up,3.849271884106142e-5,1,4,4,1.5946983519868303e-4,NA
leaf.voom5.module.signedhybrid_darkgrey,coldKilian_2013_shoot_FC_down,0.0029522629272912505,0.9975855444373676,294,3215,0.011415416652192836,NA
leaf.voom5.module.signedhybrid_darkgrey,heat_Kilian_2013_shoot_FC_down,0.003902312221559623,0.9968322008806559,257,2756,0.014145881803153633,NA
leaf.voom5.module.signedhybrid_darkgrey,plusMg_Niu_2016_root_FC_up,0.01141526075590604,0.99193107612397,73,723,0.03894618375544413,NA
leaf.voom5.module.signedhybrid_darkmagenta,plusMg_Niu_2016_shoot_FC_down,7.482533499584194e-7,0.9999997539673265,64,1863,4.196974072840763e-5,NA
leaf.voom5.module.signedhybrid_darkmagenta,minusPi_1d_Liu_2016_shoot_FC_down,1.447232438910608e-6,0.9999994320422102,40,1049,4.196974072840763e-5,NA
leaf.voom5.module.signedhybrid_darkmagenta,coldKilian_2013_shoot_FC_down,3.7186224498559716e-6,0.9999980584438414,93,3215,7.189336736388211e-5,NA
leaf.voom5.module.signedhybrid_darkmagenta,minusMg_Niu_2016_shoot_FC_down,1.5426914053292177e-5,0.999990217986066,143,5491,2.2369025377273657e-4,NA
leaf.voom5.module.signedhybrid_darkmagenta,coldKilian_2013_root_FC_down,9.95317310703401e-5,0.9999383755139244,92,3632,0.001154568080415945,NA
leaf.voom5.module.signedhybrid_darkmagenta,heat_Kilian_2013_shoot_FC_up,0.0029343087069179834,0.9983938005616945,34,1266,0.028364984166873837,NA
leaf.voom5.module.signedhybrid_darkorange,minusMg_Niu_2016_shoot_FC_down,2.7361165104523985e-10,1,76,5491,1.586947576062391e-8,NA
leaf.voom5.module.signedhybrid_darkorange,plusMg_Niu_2016_shoot_FC_down,8.320290032931216e-9,0.9999999980863584,36,1863,2.4128841095500526e-7,NA
leaf.voom5.module.signedhybrid_darkorange,coldKilian_2013_shoot_FC_down,7.379275129474716e-5,0.9999658429736725,40,3215,0.0014266598583651117,NA
leaf.voom5.module.signedhybrid_darkorange,heat_Kilian_2013_root_FC_down,0.0031210991977935294,0.9982567790233927,38,3584,0.04525593836800618,NA
leaf.voom5.module.signedhybrid_darkorange2,NA,NA,NA,NA,NA,NA,no enriched GO
leaf.voom5.module.signedhybrid_darkseagreen4,minusPi_3d_Liu_2016_shoot_FC_up,1.237763657885582e-19,1,37,2784,7.179029215736377e-18,NA
leaf.voom5.module.signedhybrid_darkseagreen4,plusMg_Niu_2016_shoot_FC_up,3.022328153014141e-19,1,39,3281,8.764751643741009e-18,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusPi_1d_Liu_2016_shoot_FC_up,1.4838285293963513e-16,1,32,2419,2.8687351568329458e-15,NA
leaf.voom5.module.signedhybrid_darkseagreen4,coldKilian_2013_root_FC_up,6.779966132948737e-10,0.9999999999062265,22,2073,9.830950892775669e-9,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusK_Nishida_2017_root_FC_up,1.0152613515136215e-9,0.9999999998610171,19,1525,1.177703167755801e-8,NA
leaf.voom5.module.signedhybrid_darkseagreen4,coldKilian_2013_shoot_FC_up,5.146432099041449e-9,0.9999999989797226,25,3013,4.974884362406734e-8,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusMg_Niu_2016_shoot_FC_up,2.4219468029169926e-7,0.9999999288433605,34,6519,2.0067559224169367e-6,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusMg_Niu_2016_root_FC_up,0.003022400697594293,0.999345597686056,7,852,0.021912405057558624,NA
leaf.voom5.module.signedhybrid_darkseagreen4,minusPi_1d_Liu_2016_root_FC_up,0.0036558462662690796,0.9990796672436516,8,1207,0.023559898160400737,NA
leaf.voom5.module.signedhybrid_grey,coldKilian_2013_root_FC_down,7.816228116866102e-9,1,207,3632,4.5334123077823394e-7,NA
leaf.voom5.module.signedhybrid_grey,minusN_Nishida_2017_root_FC_down,3.4463892137137505e-6,0.9999980999529273,117,1995,9.994528719769876e-5,NA
leaf.voom5.module.signedhybrid_grey,minusMg_Niu_2016_shoot_FC_up,8.991632756667716e-5,0.9999311578664017,305,6519,0.0017383823329557584,NA
leaf.voom5.module.signedhybrid_grey,coldKilian_2013_shoot_FC_down,2.2915062678793168e-4,0.9998349107713238,169,3215,0.0033226840884250093,NA
leaf.voom5.module.signedhybrid_grey,coldKilian_2013_root_FC_up,0.001771537173227833,0.9987443446196576,109,2073,0.018511932035321917,NA
leaf.voom5.module.signedhybrid_grey,coldKilian_2013_shoot_FC_up,0.0019150274519298537,0.9985694939490801,150,3013,0.018511932035321917,NA
leaf.voom5.module.signedhybrid_grey,heat_Kilian_2013_shoot_FC_up,0.0031848833370586027,0.997899771384692,67,1266,0.022418523903235277,NA
leaf.voom5.module.signedhybrid_grey,minusPi_1d_Liu_2016_root_FC_down,0.003947286067137937,0.9980047145449946,26,364,0.022418523903235277,NA
leaf.voom5.module.signedhybrid_grey,heat_Kilian_2013_shoot_FC_down,0.004101114138449565,0.9968929678368446,142,2756,0.022418523903235277,NA
leaf.voom5.module.signedhybrid_grey,heat_Kilian_2013_root_FC_up,0.004819965988417242,0.9966796630645379,76,1471,0.022418523903235277,NA
leaf.voom5.module.signedhybrid_grey,plusMg_Niu_2016_shoot_FC_up,0.004914228762215967,0.9961981449737717,160,3281,0.022418523903235277,NA
leaf.voom5.module.signedhybrid_grey,plusMg_Niu_2016_shoot_FC_down,0.004951090094415123,0.9964286643818329,98,1863,0.022418523903235277,NA
leaf.voom5.module.signedhybrid_grey,minusK_Nishida_2017_root_FC_down,0.005024841564518252,0.9969760386292431,42,729,0.022418523903235277,NA
leaf.voom5.module.signedhybrid_grey,minusPi_1d_Liu_2016_shoot_FC_down,0.006227078887475826,0.995910633503714,57,1049,0.02579789824811414,NA
leaf.voom5.module.signedhybrid_grey,minusK_Nishida_2017_root_FC_up,0.008285880856024302,0.9941048812692855,80,1525,0.03150318523249987,NA
leaf.voom5.module.signedhybrid_grey,minusCa_Nishida_2017_root_FC_up,0.008690533857241344,0.9962774809470766,15,190,0.03150318523249987,NA
leaf.voom5.module.signedhybrid_grey,minusMg_Niu_2016_root_FC_down,0.013426959573573595,0.9923156679532845,28,455,0.04580962678042756,NA
leaf.voom5.module.signedhybrid_grey,minusPi_3d_Liu_2016_root_FC_down,0.014845301083563169,0.990199963646905,47,839,0.047834859047036875,NA
leaf.voom5.module.signedhybrid_honeydew1,minusMg_Niu_2016_shoot_FC_up,1.5969837014995745e-5,0.9999931268851431,44,6519,9.262505468697531e-4,NA
leaf.voom5.module.signedhybrid_honeydew1,minusPi_3d_Liu_2016_shoot_FC_down,8.092727952634175e-4,0.9997432642392863,14,1515,0.023468911062639108,NA
leaf.voom5.module.signedhybrid_lavenderblush3,minusMg_Niu_2016_shoot_FC_down,1.0288361179623916e-7,0.9999999722547075,31,5491,4.739415312494016e-6,NA
leaf.voom5.module.signedhybrid_lavenderblush3,heat_Kilian_2013_root_FC_up,1.634281142239316e-7,0.9999999732550747,16,1471,4.739415312494016e-6,NA
leaf.voom5.module.signedhybrid_lavenderblush3,minusPi_3d_Liu_2016_shoot_FC_up,2.8262297780430424e-7,0.9999999381746641,21,2784,5.464044237549882e-6,NA
leaf.voom5.module.signedhybrid_lavenderblush3,minusN_Peng_2007_whole_FC_up,9.59935072785478e-5,0.9999862133406666,8,627,0.001391905855538943,NA
leaf.voom5.module.signedhybrid_lavenderblush3,coldKilian_2013_shoot_FC_down,0.0011183205857071528,0.9996122474173637,16,3215,0.012972518794202973,NA
leaf.voom5.module.signedhybrid_lavenderblush3,plusMg_Niu_2016_shoot_FC_up,0.0015412949998421619,0.9994483156171248,16,3281,0.014899184998474231,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusMg_Niu_2016_shoot_FC_down,0,1,1353,5491,0,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusN_Peng_2007_whole_FC_down,1.7688901397530091e-161,1,262,521,5.1297814052837266e-160,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusFe_Kailasam2019_root_FC_down,1.0891060535750695e-132,1,577,2770,2.105605036911801e-131,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusMn_Rodriguez-Celma_2016_root_FC_down,3.410487432354063e-125,1,337,1115,4.945206776913391e-124,NA
leaf.voom5.module.signedhybrid_lightcyan1,plusMg_Niu_2016_shoot_FC_down,2.032441735934594e-83,1,393,1863,2.357632413684129e-82,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusN_Nishida_2017_root_FC_down,8.257853152943503e-57,1,345,1995,7.982591381178719e-56,NA
leaf.voom5.module.signedhybrid_lightcyan1,coldKilian_2013_shoot_FC_down,4.4672865926615416e-54,1,484,3215,3.701466033919563e-53,NA
leaf.voom5.module.signedhybrid_lightcyan1,coldKilian_2013_root_FC_down,1.3132853495429644e-31,1,447,3632,9.521318784186491e-31,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusPi_1d_Liu_2016_root_FC_up,6.1479025737021685e-31,1,198,1207,3.9619816586080644e-30,NA
leaf.voom5.module.signedhybrid_lightcyan1,heat_Kilian_2013_shoot_FC_down,8.039117623094802e-22,1,348,2756,4.662688221394985e-21,NA
leaf.voom5.module.signedhybrid_lightcyan1,heat_Kilian_2013_root_FC_down,7.2274580414040555e-12,1,374,3584,3.81084151274032e-11,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusPi_3d_Liu_2016_root_FC_down,9.216718297083514e-10,1,111,839,4.454747176923698e-9,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusPi_3d_Liu_2016_shoot_FC_down,4.180835786797506e-9,1,163,1515,1.8652959664173488e-8,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusPi_3d_Liu_2016_root_FC_up,2.0989748238426355e-8,1,274,2846,8.695752841633776e-8,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusPi_1d_Liu_2016_shoot_FC_down,2.3432658548331836e-6,0.999998844185123,114,1049,9.060627972021644e-6,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusK_Nishida_2017_root_FC_down,1.756430826148166e-5,0.9999901016972921,81,729,6.367061744787101e-5,NA
leaf.voom5.module.signedhybrid_lightcyan1,heat_Kilian_2013_root_FC_up,1.587841133346409e-4,0.9998904258540966,139,1471,5.417340337299513e-4,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusMg_Niu_2016_root_FC_down,3.8231970898707017e-4,0.9997864466800926,53,455,0.0012319190622916707,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusP_Nishida_2017_root_FC_down,4.5893869987918265e-4,0.9997949538032833,29,215,0.001400970768052242,NA
leaf.voom5.module.signedhybrid_lightcyan1,plusAl_Ligaba-OSena_2017_shoot_FC_down,0.0014832191169292478,0.9999712948871785,3,4,0.0043013354390948185,NA
leaf.voom5.module.signedhybrid_lightcyan1,minusPi_1d_Liu_2016_shoot_FC_up,0.009889084814230191,0.991942834117683,213,2419,0.02731271043930243,NA
leaf.voom5.module.signedhybrid_lightgreen,minusMg_Niu_2016_shoot_FC_down,1.4050889985206316e-14,1,147,5491,8.149516191419664e-13,NA
leaf.voom5.module.signedhybrid_lightgreen,coldKilian_2013_shoot_FC_down,5.906622306124896e-10,1,88,3215,1.71292046877622e-8,NA
leaf.voom5.module.signedhybrid_lightgreen,plusMg_Niu_2016_shoot_FC_down,9.604904779270283e-9,1,58,1863,1.856948257325588e-7,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,minusN_Peng_2007_whole_FC_up,4.544537419453598e-22,1,43,627,2.635831703283087e-20,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,minusN_Nishida_2017_root_FC_up,5.52143413975333e-13,1,75,2560,1.6012159005284657e-11,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,coldKilian_2013_shoot_FC_up,3.0109665752316663e-7,1,65,3013,5.821202045447888e-6,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,heat_Kilian_2013_root_FC_up,1.711765970643382e-6,0.9999993479721545,37,1471,2.4820606574329037e-5,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,plusMg_Niu_2016_shoot_FC_up,5.311988523443727e-6,0.9999974448439019,67,3281,6.161906687194722e-5,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,minusMg_Niu_2016_shoot_FC_up,6.162795619122898e-5,0.9999620633543109,103,6519,5.957369098485467e-4,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,coldKilian_2013_root_FC_up,7.971720020749117e-5,0.999960929252863,44,2073,6.605139445763554e-4,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,minusPi_3d_Liu_2016_shoot_FC_up,1.6272240815353917e-4,0.9999112250121368,55,2784,0.0011797374591131589,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,minusFe_Kailasam2019_root_FC_down,0.002705841782251908,0.9983963607373032,46,2770,0.015250007596554555,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,heat_Kilian_2013_shoot_FC_down,0.002873578466295238,0.9982386796019154,52,2756,0.015250007596554555,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,plusMg_Niu_2016_root_FC_up,0.002892242820036209,0.998811931926397,17,723,0.015250007596554555,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,minusMg_Niu_2016_shoot_FC_down,0.008229471341583491,0.9941508404673376,87,5491,0.039775778150986874,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,minusFe_Kim2019_root_FC_down,0.010714578454290066,0.9988867106071979,3,41,0.04438896788205885,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,minusFe_Kim2019_shoot_FC_down,0.010714578454290066,0.9988867106071979,3,41,0.04438896788205885,NA
leaf.voom5.module.signedhybrid_maroon,minusPi_3d_Liu_2016_shoot_FC_down,3.625984107603103e-16,1,27,1515,2.1030707824097998e-14,NA
leaf.voom5.module.signedhybrid_maroon,minusMg_Niu_2016_shoot_FC_up,1.8318672400537836e-4,0.999924376452856,31,6519,0.0053124149961559725,NA
leaf.voom5.module.signedhybrid_maroon,heat_Kilian_2013_shoot_FC_up,0.0011126143419111897,0.9997168131309454,10,1266,0.021510543943616334,NA
leaf.voom5.module.signedhybrid_mediumorchid,minusMg_Niu_2016_shoot_FC_down,8.749659689805641e-7,0.9999997894086039,24,5491,5.074802620087272e-5,NA
leaf.voom5.module.signedhybrid_mediumorchid,coldKilian_2013_shoot_FC_down,2.606601430290778e-4,0.9999304774773096,14,3215,0.007559144147843256,NA
leaf.voom5.module.signedhybrid_mediumpurple3,minusPi_3d_Liu_2016_shoot_FC_up,4.101129477883824e-17,1,47,2784,2.378655097172618e-15,NA
leaf.voom5.module.signedhybrid_mediumpurple3,minusPi_1d_Liu_2016_shoot_FC_up,2.3589044567316815e-15,1,42,2419,6.840822924521877e-14,NA
leaf.voom5.module.signedhybrid_mediumpurple3,minusMg_Niu_2016_shoot_FC_down,2.620359580833839e-13,1,61,5491,5.0660285229454214e-12,NA
leaf.voom5.module.signedhybrid_mediumpurple3,coldKilian_2013_root_FC_up,2.1682371717870552e-8,0.9999999945961916,28,2073,3.14394389909123e-7,NA
leaf.voom5.module.signedhybrid_mediumpurple3,coldKilian_2013_shoot_FC_up,3.7520244169593274e-8,0.9999999890170004,34,3013,4.35234832367282e-7,NA
leaf.voom5.module.signedhybrid_mediumpurple3,minusFe_Kailasam2019_root_FC_down,1.0164541252152875e-7,0.9999999706124391,31,2770,9.825723210414445e-7,NA
leaf.voom5.module.signedhybrid_mediumpurple3,minusPi_1d_Liu_2016_root_FC_up,7.759034146957889e-7,0.9999998341255064,18,1207,6.4289140074793945e-6,NA
leaf.voom5.module.signedhybrid_mediumpurple3,minusN_Peng_2007_whole_FC_up,1.1747689386923151e-6,0.9999998145156421,13,627,8.517074805519284e-6,NA
leaf.voom5.module.signedhybrid_mediumpurple3,minusPi_3d_Liu_2016_root_FC_up,1.8298198738636617e-6,0.9999994128380442,29,2846,1.1792172520454709e-5,NA
leaf.voom5.module.signedhybrid_mediumpurple3,heat_Kilian_2013_root_FC_up,4.188124537787864e-6,0.9999989420358628,19,1471,2.429112231916961e-5,NA
leaf.voom5.module.signedhybrid_mediumpurple3,heat_Kilian_2013_shoot_FC_down,1.2446730182311632e-4,0.9999517907105343,26,2756,6.562821368855223e-4,NA
leaf.voom5.module.signedhybrid_mediumpurple3,minusN_Nishida_2017_root_FC_up,4.41997615563222e-4,0.9998238026344851,23,2560,0.002136321808555573,NA
leaf.voom5.module.signedhybrid_mediumpurple3,plusMg_Niu_2016_shoot_FC_up,8.554767036850288e-4,0.9996221636176515,26,3281,0.003816742216440898,NA
leaf.voom5.module.signedhybrid_mediumpurple3,plusMg_Niu_2016_root_FC_up,0.002401447460020817,0.999367096476306,9,723,0.009948853762943386,NA
leaf.voom5.module.signedhybrid_mediumpurple3,coldKilian_2013_shoot_FC_down,0.007042617870917747,0.9964950563272249,23,3215,0.02723145576754862,NA
leaf.voom5.module.signedhybrid_navajowhite2,NA,NA,NA,NA,NA,NA,no enriched GO
leaf.voom5.module.signedhybrid_orange,NA,NA,NA,NA,NA,NA,no enriched GO
leaf.voom5.module.signedhybrid_orangered4,minusMg_Niu_2016_shoot_FC_down,1.3549366994480637e-6,0.9999995327002182,81,5491,7.858632856798769e-5,NA
leaf.voom5.module.signedhybrid_orangered4,plusMg_Niu_2016_shoot_FC_down,1.554072267905017e-5,0.99999364566574,35,1863,3.0099748233282104e-4,NA
leaf.voom5.module.signedhybrid_orangered4,coldKilian_2013_root_FC_down,1.5568835293076952e-5,0.999992564242535,54,3632,3.0099748233282104e-4,NA
leaf.voom5.module.signedhybrid_orangered4,coldKilian_2013_shoot_FC_down,2.4917324638414637e-4,0.9998692418078599,47,3215,0.0036130120725701223,NA
leaf.voom5.module.signedhybrid_orangered4,heat_Kilian_2013_root_FC_down,0.0011792535887586433,0.9993245814094133,49,3584,0.013679341629600262,NA
