name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_Niu_2016_shoot_FC_up,1.2759268073361828e-8,0.9999999981166081,17,957,6.890004759615387e-7
leaf.voom5.module.signedhybrid_bisque4,NA,plusAl_Ligaba-OSena_2017_shoot_FC_up,5.756225822537254e-6,0.9999998846598098,4,34,1.5541809720850586e-4
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_Kailasam2019_shoot_FC_up,1.5428420177903386e-4,0.9999838217527609,6,252,0.0027771156320226093
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_Niu_2016_root_FC_down,6.077164414763974e-4,0.9999362894484118,5,253,0.008204171959931365
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_Niu_2016_shoot_FC_up,0.0013415198971749006,0.9994618058239508,20,3203,0.014488414889488927
leaf.voom5.module.signedhybrid_bisque4,NA,heat_Kilian_2013_shoot_FC_down,0.0016740013556750186,0.9995480902094779,10,969,0.015066012201075167
leaf.voom5.module.signedhybrid_bisque4,NA,coldKilian_2013_shoot_FC_up,0.006129398831916236,0.9981505010895736,9,1035,0.04728393384621096
leaf.voom5.module.signedhybrid_black,NA,minusMg_Niu_2016_shoot_FC_up,3.3914205745950617e-28,1,114,3203,1.8313671102813332e-26
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_root_FC_down,1.2702331667108604e-12,1,55,1688,3.429629550119323e-11
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_shoot_FC_up,8.339542560749691e-7,0.9999997330717754,29,1035,1.5011176609349445e-5
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_shoot_FC_down,2.3245795530407097e-6,0.9999991978069918,30,1154,3.138182396604958e-5
leaf.voom5.module.signedhybrid_black,NA,plusMg_Niu_2016_root_FC_down,1.3602338704933556e-5,0.9999970732160712,14,253,1.4690525801328241e-4
leaf.voom5.module.signedhybrid_black,NA,plusMg_Niu_2016_shoot_FC_up,8.289748001144874e-5,0.9999698155966424,23,957,7.460773201030386e-4
leaf.voom5.module.signedhybrid_black,NA,heat_Kilian_2013_shoot_FC_down,4.925578202722529e-4,0.99981610245169406,19,969,0.003799731756385951
leaf.voom5.module.signedhybrid_black,NA,heat_Kilian_2013_shoot_FC_up,0.0031392517272866745,0.998879363816668,13,467,0.021189949159185054
leaf.voom5.module.signedhybrid_black,NA,minusFe_Kailasam2019_shoot_FC_up,0.004842710252465454,0.9986972002193053,8,252,0.029056261514792722
leaf.voom5.module.signedhybrid_black,NA,heat_Kilian_2013_root_FC_down,0.0055504244799052735,0.9971819832077198,24,1471,0.02997229219148848
leaf.voom5.module.signedhybrid_black,NA,minusMg_Niu_2016_shoot_FC_down,0.0066742219119466685,0.9960541373490643,37,2603,0.03276436211319274
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,NA,minusPi_3d_Liu_2016_shoot_FC_down,2.971367108756171e-284,1,275,657,1.6045382387283323e-282
leaf.voom5.module.signedhybrid_brown,NA,minusMg_Niu_2016_shoot_FC_up,6.140503840595778e-257,1,449,3203,1.6579360369608602e-255
leaf.voom5.module.signedhybrid_brown,NA,coldKilian_2013_shoot_FC_up,2.3030061770486002e-26,1,83,1035,4.145411118687481e-25
leaf.voom5.module.signedhybrid_brown,NA,heat_Kilian_2013_root_FC_down,1.476837140740379e-13,1,73,1471,1.9937301399995115e-12
leaf.voom5.module.signedhybrid_brown,NA,heat_Kilian_2013_shoot_FC_up,5.2252390238895497e-11,1,36,467,5.643258145800714e-10
leaf.voom5.module.signedhybrid_brown,NA,plusMg_Niu_2016_shoot_FC_down,1.829366562896523e-7,0.9999999367979377,38,759,1.6464299066068706e-6
leaf.voom5.module.signedhybrid_brown,NA,plusMg_Niu_2016_root_FC_down,3.57281271541871e-5,0.999989714227459,18,253,2.756169809037291e-4
leaf.voom5.module.signedhybrid_brown4,NA,heat_Kilian_2013_shoot_FC_down,4.292190647089907e-7,0.9999999089523,19,969,2.3177829494285497e-5
leaf.voom5.module.signedhybrid_brown4,NA,minusMg_Niu_2016_shoot_FC_up,6.764179206636415e-4,0.9997249429079056,23,3203,0.01826328385791832
leaf.voom5.module.signedhybrid_brown4,NA,heat_Kilian_2013_root_FC_down,0.0017361607730706512,0.9993822009845734,15,1471,0.03125089391527172
leaf.voom5.module.signedhybrid_coral1,NA,minusMg_Niu_2016_shoot_FC_up,4.1665802125556885e-8,0.999999991117265,24,3203,2.249953314780072e-6
leaf.voom5.module.signedhybrid_coral1,NA,coldKilian_2013_shoot_FC_up,4.569943533938733e-6,0.9999992728617958,12,1035,1.233884754163458e-4
leaf.voom5.module.signedhybrid_coral1,NA,minusPi_3d_Liu_2016_shoot_FC_down,0.0017793469374700493,0.9997038719419182,6,657,0.03202824487446089
