name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_shoot_FC_up,1.5059895373422545e-66,1,380,5648,6.7769529180401455e-65
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_shoot_FC_up,8.40743872212268e-64,1,238,2393,1.891673712477603e-62
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_shoot_FC_up,3.331939608062679e-45,1,211,2437,4.997909412094018e-44
leaf.voom5.module.signedhybrid_bisque4,NA,minusK_root_FC_up,1.226424790337842e-24,1,95,978,1.379727889130072e-23
leaf.voom5.module.signedhybrid_bisque4,NA,heat_root_FC_down,4.8696029713202e-21,1,175,2790,4.3826426741881805e-20
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_root_FC_down,2.4411442266323063e-16,1,54,578,1.8308581699742298e-15
leaf.voom5.module.signedhybrid_bisque4,NA,cold_root_FC_up,2.09672968388873e-14,1,90,1301,1.3478976539284693e-13
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_root_FC_up,2.1379683716209683e-8,1,107,2276,1.2026072090367948e-7
leaf.voom5.module.signedhybrid_bisque4,NA,heat_shoot_FC_down,3.299362220031263e-7,1,107,2164,1.6496811100156315e-6
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_root_FC_up,2.1502229677499547e-6,0.9999990556923619,68,1362,9.676003354874796e-6
leaf.voom5.module.signedhybrid_bisque4,NA,minusMn_root_FC_up,1.1149226936738376e-5,0.9999961921571103,26,342,4.561047383211154e-5
leaf.voom5.module.signedhybrid_bisque4,NA,cold_shoot_FC_up,3.806486191959286e-5,0.9999764690558337,101,2364,1.4274323219847323e-4
leaf.voom5.module.signedhybrid_bisque4,NA,plusAl_shoot_FC_up,9.458401140303839e-5,0.9999759314085517,14,145,3.2740619331820983e-4
leaf.voom5.module.signedhybrid_bisque4,NA,minusCa_root_FC_up,8.941765896476848e-4,0.9998006951238376,9,85,0.002874139038153273
leaf.voom5.module.signedhybrid_bisque4,NA,plusN_root_FC_up,0.004629234638206631,0.9998882283515124,2,6,0.013887703914619893
leaf.voom5.module.signedhybrid_brown,NA,minusPi_shoot_FC_down,1.4241340801403446e-184,1,310,1816,6.40860336063155e-183
leaf.voom5.module.signedhybrid_brown,NA,minusMg_shoot_FC_up,3.4175427725714486e-173,1,482,5648,7.689471238285759e-172
leaf.voom5.module.signedhybrid_brown,NA,cold_shoot_FC_up,1.3057821106910016e-12,1,106,2364,1.9586731660365024e-11
leaf.voom5.module.signedhybrid_brown,NA,heat_shoot_FC_up,1.6820789337447054e-5,0.9999921622343974,46,1035,1.8923388004627936e-4
leaf.voom5.module.signedhybrid_brown,NA,heat_root_FC_down,1.7402172070732033e-4,0.9998916928217054,85,2790,0.001566195486365883
leaf.voom5.module.signedhybrid_brown4,NA,heat_shoot_FC_down,7.792926650526426e-5,0.9999735857988531,22,2164,0.0035068169927368917
leaf.voom5.module.signedhybrid_coral1,NA,minusMg_shoot_FC_up,3.667890593995049e-58,1,242,5648,1.6505507672977722e-56
leaf.voom5.module.signedhybrid_coral1,NA,minusPi_shoot_FC_down,1.6463910749756166e-48,1,120,1816,3.7043799186951373e-47
leaf.voom5.module.signedhybrid_coral1,NA,cold_shoot_FC_up,1.026786045720567e-45,1,141,2364,1.5401790685808503e-44
leaf.voom5.module.signedhybrid_coral1,NA,heat_shoot_FC_up,2.8723119375585163e-18,1,55,1035,3.231350929753331e-17
leaf.voom5.module.signedhybrid_coral2,NA,minusMg_shoot_FC_up,6.6123226569648264e-21,1,203,5648,2.975545195634172e-19
leaf.voom5.module.signedhybrid_coral2,NA,cold_root_FC_down,1.509466484882518e-6,0.9999994546230623,91,3037,3.3962995909856655e-5
leaf.voom5.module.signedhybrid_coral2,NA,cold_shoot_FC_up,1.110790197052643e-4,0.9999361217111945,67,2364,0.0016661852955789644
leaf.voom5.module.signedhybrid_coral2,NA,plusMg_root_FC_down,2.3825533193748153e-4,0.9999008407367556,26,578,0.0026803724842966673
leaf.voom5.module.signedhybrid_cyan,NA,minusMg_shoot_FC_down,7.063538359892247e-114,1,580,4784,3.1785922619515114e-112
leaf.voom5.module.signedhybrid_cyan,NA,plusMg_shoot_FC_down,1.6039676904853262e-30,1,175,1516,3.608927303591984e-29
leaf.voom5.module.signedhybrid_cyan,NA,cold_shoot_FC_down,2.8072239655505136e-30,1,246,2624,4.21083594832577e-29
leaf.voom5.module.signedhybrid_cyan,NA,heat_shoot_FC_down,5.014715010436825e-16,1,195,2164,5.641554386741428e-15
leaf.voom5.module.signedhybrid_cyan,NA,cold_root_FC_down,5.520448786679028e-9,1,181,3037,4.968403908011125e-8
leaf.voom5.module.signedhybrid_cyan,NA,minusPi_shoot_FC_up,2.360648753842554e-6,0.999998632635819,162,2437,1.7704865653819153e-5
