name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_root_FC_down,1.2119803095288395e-4,0.9999910797288485,5,199,0.004969119269068242
leaf.voom5.module.signedhybrid_black,NA,minusMg_shoot_FC_up,2.3663755519535575e-17,1,108,3563,9.702139763009586e-16
leaf.voom5.module.signedhybrid_black,NA,cold_root_FC_down,4.611681562765931e-11,1,48,1336,9.453947203670158e-10
leaf.voom5.module.signedhybrid_black,NA,plusMg_root_FC_down,6.990139168857207e-7,0.9999998764770056,15,199,9.553190197438182e-6
leaf.voom5.module.signedhybrid_black,NA,cold_shoot_FC_up,0.0020820553440769867,0.999079376353275,21,884,0.021341067276789114
leaf.voom5.module.signedhybrid_black,NA,cold_shoot_FC_down,0.0042939539148402995,0.9979793505211436,21,958,0.03521042210169045
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,NA,minusMg_shoot_FC_up,1.3434600463291009e-163,1,382,3563,5.508186189949313e-162
leaf.voom5.module.signedhybrid_brown,NA,minusPi_shoot_FC_down,2.443274074838225e-158,1,220,923,5.0087118534183606e-157
leaf.voom5.module.signedhybrid_brown,NA,cold_shoot_FC_up,3.3366570621842863e-13,1,57,884,4.560097984985191e-12
leaf.voom5.module.signedhybrid_brown,NA,plusMg_shoot_FC_down,9.674162848556045e-6,0.9999963360045752,31,642,9.916016919769946e-5
leaf.voom5.module.signedhybrid_brown,NA,heat_shoot_FC_up,7.533301007536091e-4,0.9997021869746141,20,392,0.006177306826179594
leaf.voom5.module.signedhybrid_brown4,NA,heat_shoot_FC_down,8.016637206483934e-6,0.9999983845913234,14,771,3.286821254658413e-4
leaf.voom5.module.signedhybrid_brown4,NA,heat_root_FC_down,0.001267071448292396,0.999621551675378,12,1097,0.02597496468999412
leaf.voom5.module.signedhybrid_coral1,NA,minusMg_shoot_FC_up,3.096376463813352e-6,0.999999217234698,21,3563,1.2695143501634742e-4
leaf.voom5.module.signedhybrid_coral1,NA,cold_shoot_FC_up,1.1891101225996943e-5,0.9999982994470079,10,884,2.4376757513293735e-4
leaf.voom5.module.signedhybrid_coral2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_cyan,NA,minusMg_shoot_FC_down,1.3749004840484404e-10,1,65,2234,5.637091984598606e-9
leaf.voom5.module.signedhybrid_cyan,NA,plusMg_shoot_FC_down,0.0014041016735475555,0.9994464441083523,18,642,0.028784084307724885
leaf.voom5.module.signedhybrid_darkgreen,NA,minusMg_shoot_FC_up,2.945050634952333e-28,1,87,3563,1.2074707603304565e-26
leaf.voom5.module.signedhybrid_darkgreen,NA,cold_shoot_FC_up,1.362662496265994e-25,1,45,884,2.7934581173452876e-24
leaf.voom5.module.signedhybrid_darkgreen,NA,minusPi_shoot_FC_down,7.041433888792511e-18,1,34,923,9.623292981349766e-17
leaf.voom5.module.signedhybrid_darkgreen,NA,heat_shoot_FC_up,1.9785081805283607e-8,0.9999999976297603,15,392,2.0279708850415696e-7
leaf.voom5.module.signedhybrid_darkgrey,NA,cold_root_FC_down,1.7522708939160845e-4,0.9999368121512728,21,1336,0.007184310665055946
leaf.voom5.module.signedhybrid_darkgrey,NA,minusMg_shoot_FC_up,0.0012253651650024873,0.9993517081599418,38,3563,0.015605110937122269
leaf.voom5.module.signedhybrid_darkgrey,NA,heat_shoot_FC_down,0.001345550087622106,0.9995885336874647,12,771,0.015605110937122269
leaf.voom5.module.signedhybrid_darkgrey,NA,cold_shoot_FC_up,0.0015224498475241237,0.9994774230912199,14,884,0.015605110937122269
leaf.voom5.module.signedhybrid_darkgrey,NA,minusN_whole_FC_up,0.005024677704059717,0.9991429563894574,5,165,0.039317337127651356
leaf.voom5.module.signedhybrid_darkgrey,NA,minusS_root_FC_up,0.00576889896409256,0.9998053528201551,2,19,0.039317337127651356
leaf.voom5.module.signedhybrid_darkgrey,NA,cold_shoot_FC_down,0.006712716094964866,0.9973844129006078,13,958,0.039317337127651356
leaf.voom5.module.signedhybrid_darkmagenta,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkolivegreen,NA,minusMg_shoot_FC_up,4.3899385290616744e-13,1,50,3563,1.7998747969152865e-11
leaf.voom5.module.signedhybrid_darkolivegreen,NA,cold_shoot_FC_up,3.593965536654261e-6,0.9999992208557733,16,884,7.367629350141235e-5
leaf.voom5.module.signedhybrid_darkorange,NA,minusMg_shoot_FC_down,8.037959044614352e-8,0.9999999747081914,39,2234,3.2955632082918844e-6
leaf.voom5.module.signedhybrid_darkorange,NA,plusMg_shoot_FC_down,1.3755164681178596e-4,0.9999631085608156,14,642,0.0028198087596416122
leaf.voom5.module.signedhybrid_darkorange,NA,cold_shoot_FC_down,0.0015619614596478087,0.999439944757543,15,958,0.021346806615186717
leaf.voom5.module.signedhybrid_darkorange,NA,heat_root_FC_down,0.0037565637227855693,0.9984729097660684,16,1097,0.038504778158552085
leaf.voom5.module.signedhybrid_darkorange2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkred,NA,minusMg_shoot_FC_up,1.7828462251484366e-6,0.9999993175787065,48,3563,7.30966952310859e-5
leaf.voom5.module.signedhybrid_darkred,NA,plusMg_shoot_FC_up,3.9113325192511385e-4,0.9998672794354829,17,866,0.008018231664464835
leaf.voom5.module.signedhybrid_darkseagreen4,NA,plusMg_shoot_FC_up,8.017155703895767e-4,0.9998416857286728,8,866,0.03287033838597264
leaf.voom5.module.signedhybrid_darkslateblue,NA,heat_shoot_FC_up,6.955567488664048e-5,0.9999919869061245,7,392,0.0028517826703522596
leaf.voom5.module.signedhybrid_darkslateblue,NA,cold_shoot_FC_up,0.001272773772750338,0.9996965649930517,9,884,0.02031141975625787
leaf.voom5.module.signedhybrid_darkslateblue,NA,minusPi_shoot_FC_down,0.0019216531584798674,0.9995602562229986,8,923,0.02031141975625787
leaf.voom5.module.signedhybrid_darkslateblue,NA,minusMg_shoot_FC_up,0.001981601927439792,0.9991774431543744,20,3563,0.02031141975625787
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusPi_shoot_FC_up,1.1352864381780474e-7,0.9999999763093407,20,675,4.399531581341978e-6
leaf.voom5.module.signedhybrid_darkturquoise,NA,plusMg_shoot_FC_up,2.1461129665082817e-7,0.9999999489914859,22,866,4.399531581341978e-6
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusMg_shoot_FC_up,2.0823786336393088e-6,0.9999991574244546,46,3563,2.8459174659737218e-5
leaf.voom5.module.signedhybrid_darkturquoise,NA,minusN_whole_FC_up,0.003966936199662148,0.9993598574219533,5,165,0.04066109604653702
leaf.voom5.module.signedhybrid_floralwhite,NA,minusMg_shoot_FC_up,8.230466602980656e-11,1,37,3563,3.374491307222069e-9
leaf.voom5.module.signedhybrid_floralwhite,NA,minusPi_shoot_FC_down,1.5597453376419463e-8,0.999999997805081,16,923,3.1974779421659896e-7
leaf.voom5.module.signedhybrid_green,NA,minusN_whole_FC_up,3.523278876643024e-11,1,19,165,1.44454433942364e-9
leaf.voom5.module.signedhybrid_green,NA,minusMg_shoot_FC_up,4.247044799063312e-6,0.9999977758407812,93,3563,8.70644183807979e-5
leaf.voom5.module.signedhybrid_green,NA,minusN_root_FC_up,0.0024122479934030805,0.9988004537969296,27,849,0.03296738924317543
leaf.voom5.module.signedhybrid_greenyellow,NA,minusMg_shoot_FC_up,1.270352538645673e-15,1,95,3563,5.208445408447259e-14
leaf.voom5.module.signedhybrid_greenyellow,NA,plusMg_shoot_FC_up,1.2971200447260408e-7,0.9999999637046056,28,866,2.6590960916883837e-6
leaf.voom5.module.signedhybrid_greenyellow,NA,cold_root_FC_down,5.270269465337839e-5,0.99997784223894,32,1336,7.20270160262838e-4
leaf.voom5.module.signedhybrid_grey,NA,cold_root_FC_down,3.1780863593414727e-6,0.9999985071142009,86,1336,1.3030154073300038e-4
leaf.voom5.module.signedhybrid_grey,NA,minusMg_shoot_FC_up,2.049583967950534e-4,0.9998519211548372,175,3563,0.004201647134298595
leaf.voom5.module.signedhybrid_grey,NA,cold_shoot_FC_down,0.0018787824911450635,0.9988365135135947,57,958,0.0256766940456492
leaf.voom5.module.signedhybrid_grey60,NA,minusMg_shoot_FC_down,6.948028196447264e-16,1,64,2234,2.848691560543378e-14
leaf.voom5.module.signedhybrid_grey60,NA,plusMg_shoot_FC_down,3.411321410486946e-5,0.9999901712068431,18,642,6.993208891498239e-4
leaf.voom5.module.signedhybrid_grey60,NA,heat_shoot_FC_down,7.454402541424558e-4,0.9997227443948927,18,771,0.010187683473280229
leaf.voom5.module.signedhybrid_honeydew1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_ivory,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lavenderblush3,NA,minusPi_shoot_FC_up,7.212775051994248e-6,0.9999991485975135,9,675,2.957237771317642e-4
leaf.voom5.module.signedhybrid_lavenderblush3,NA,minusMg_shoot_FC_down,3.877545518981161e-5,0.9999905973839022,15,2234,7.94896831391138e-4
leaf.voom5.module.signedhybrid_lightcyan,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightcyan1,NA,minusPi_shoot_FC_down,1.7573583597337108e-7,0.9999999721985449,15,923,7.205169274908214e-6
leaf.voom5.module.signedhybrid_lightcyan1,NA,minusMg_shoot_FC_down,1.249482218699301e-6,0.9999996171259684,28,2234,2.561438548333567e-5
leaf.voom5.module.signedhybrid_lightcyan1,NA,minusN_whole_FC_down,9.40782202686609e-5,0.9999959660374685,4,63,0.0012857356770050322
leaf.voom5.module.signedhybrid_lightgreen,NA,plusMg_shoot_FC_down,4.156780480027842e-7,0.999999904974922,20,642,1.704279996811415e-5
leaf.voom5.module.signedhybrid_lightgreen,NA,minusMg_shoot_FC_down,4.8656354391164163e-5,0.9999784565308596,37,2234,9.974552650188653e-4
leaf.voom5.module.signedhybrid_lightgreen,NA,minusMn_root_FC_down,5.756259622040461e-4,0.999889975655045,8,254,0.007866888150121962
leaf.voom5.module.signedhybrid_lightgreen,NA,cold_shoot_FC_down,0.0015372223969741844,0.999407775922548,17,958,0.015756529568985392
leaf.voom5.module.signedhybrid_lightpink4,no enriched GO,NA,NA,NA,NA,NA,NA
