name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_Niu_2016_shoot_FC_up,2.3398089886683207e-20,1,40,2172,1.3804873033143091e-18
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_Niu_2016_root_FC_down,1.014158862291527e-19,1,23,571,2.9917686437600047e-18
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_Niu_2016_shoot_FC_up,3.867229622385522e-13,1,44,4481,7.605551590691528e-12
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_Kailasam2019_shoot_FC_up,1.2471310524969161e-11,1,19,821,1.8395183024329512e-10
leaf.voom5.module.signedhybrid_bisque4,NA,plusAl_Ligaba-OSena_2017_shoot_FC_up,2.011348122499093e-9,0.9999999999363088,8,99,2.37339078454893e-8
leaf.voom5.module.signedhybrid_bisque4,NA,coldKilian_2013_shoot_FC_up,3.802360872482421e-8,0.9999999915672808,24,2108,3.738988191274381e-7
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_3d_Liu_2016_shoot_FC_up,1.2574322345621187e-7,0.999999972147375,22,1861,1.0598357405595e-6
leaf.voom5.module.signedhybrid_bisque4,NA,heat_Kilian_2013_root_FC_down,1.1628747335557922e-6,0.9999996767000744,25,2636,8.576201159973967e-6
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_3d_Liu_2016_root_FC_up,2.8770172622585313e-6,0.9999993048148359,19,1837,1.8860446497028148e-5
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_Kailasam2019_root_FC_up,2.584552042409118e-5,0.9999945887411779,13,1052,1.5248857050213796e-4
leaf.voom5.module.signedhybrid_bisque4,NA,coldKilian_2013_root_FC_up,4.7750122652195903e-05,0.999988019643023,15,1434,2.5611429422541437e-4
leaf.voom5.module.signedhybrid_bisque4,NA,heat_Kilian_2013_shoot_FC_down,6.249060742043351e-5,0.9999816811485854,18,1900,3.072454864837981e-4
leaf.voom5.module.signedhybrid_bisque4,NA,minusK_Nishida_2017_root_FC_up,3.4842758211562903e-4,0.9999167558663783,11,991,0.0015813251803709317
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_Niu_2016_root_FC_up,5.608726226269856e-4,0.9998942924286709,8,588,0.002363677481070868
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_1d_Liu_2016_shoot_FC_up,0.0027027215138393412,0.9990733756339394,13,1622,0.010630704621101408
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_1d_Liu_2016_root_FC_down,0.009795001529417527,0.9984831654644125,4,259,0.0352107759010966
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_1d_Liu_2016_shoot_FC_down,0.010145477802010885,0.997565313441321,6,595,0.0352107759010966
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_Kailasam2019_shoot_FC_down,0.014643766105956541,0.9945926860462211,10,1478,0.047999011125079774
leaf.voom5.module.signedhybrid_black,NA,minusMg_Niu_2016_shoot_FC_up,3.8328097255091726e-30,1,141,4481,2.2613577380504117e-28
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_shoot_FC_up,1.7006941580447933e-10,1,56,2108,5.0170477662321406e-9
leaf.voom5.module.signedhybrid_black,NA,plusMg_Niu_2016_shoot_FC_up,1.7591653181656266e-9,1,54,2172,2.674488578558841e-8
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_root_FC_down,1.8132125956331127e-9,1,66,2739,2.674488578558841e-8
leaf.voom5.module.signedhybrid_black,NA,plusMg_Niu_2016_root_FC_down,3.000749810610754e-5,0.9999907212960871,20,571,3.54088477652069e-4
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_root_FC_up,1.2611151181646458e-4,0.9999449936430903,31,1434,0.001129195558833432
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_shoot_FC_down,1.339723544378648e-4,0.9999347375852914,40,2179,0.001129195558833432
leaf.voom5.module.signedhybrid_black,NA,heat_Kilian_2013_root_FC_down,3.8933740609667285e-4,0.9997947554353593,43,2636,0.002871363369962962
leaf.voom5.module.signedhybrid_black,NA,heat_Kilian_2013_shoot_FC_up,0.002101775865010068,0.9990908175080491,20,837,0.013778308448399335
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,NA,minusPi_3d_Liu_2016_shoot_FC_down,8.069660844969835e-268,1,298,954,4.761099898532203e-266
leaf.voom5.module.signedhybrid_brown,NA,minusMg_Niu_2016_shoot_FC_up,2.5582869055269143e-224,1,481,4481,7.546946371304397e-223
leaf.voom5.module.signedhybrid_brown,NA,coldKilian_2013_shoot_FC_up,1.5242318682426314e-16,1,105,2108,2.997656007543842e-15
leaf.voom5.module.signedhybrid_brown,NA,heat_Kilian_2013_shoot_FC_up,5.548138969600781e-10,1,49,837,8.183504980161152e-9
leaf.voom5.module.signedhybrid_brown,NA,heat_Kilian_2013_root_FC_down,1.2114365210692107e-7,1,90,2636,1.4294950948616686e-6
leaf.voom5.module.signedhybrid_brown,NA,plusMg_Niu_2016_shoot_FC_down,0.0014592487160344904,0.9991733861469514,43,1318,0.014349279041005823
