name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_black,NA,minusMg_Niu_2016_shoot_FC_up,1.3664684196357719e-19,1,81,2044,5.602520520506664e-18
leaf.voom5.module.signedhybrid_black,NA,coldKilian_2013_root_FC_down,2.3624802362156634e-4,0.9999199937336811,18,565,0.00484308448424211
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,NA,minusMg_Niu_2016_shoot_FC_up,9.58462310233756e-46,1,161,2044,3.9296954719584e-44
leaf.voom5.module.signedhybrid_brown,NA,minusPi_3d_Liu_2016_shoot_FC_down,1.7519989718161144e-32,1,42,162,3.5915978922230347e-31
leaf.voom5.module.signedhybrid_brown,NA,coldKilian_2013_shoot_FC_up,2.8232441610041457e-6,0.9999992090204273,22,317,3.858433686705666e-5
leaf.voom5.module.signedhybrid_brown,NA,plusMg_Niu_2016_shoot_FC_down,0.0024093492988581087,0.9991706844196396,13,247,0.024695830313295614
leaf.voom5.module.signedhybrid_brown4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_coral1,NA,minusMg_Niu_2016_shoot_FC_up,5.726220350509866e-4,0.999847225719535,12,2044,0.02347750343709045
leaf.voom5.module.signedhybrid_coral2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_cyan,NA,minusMg_Niu_2016_shoot_FC_down,5.448823301928765e-6,0.9999980123943318,31,1024,2.2340175537907935e-4
leaf.voom5.module.signedhybrid_darkgreen,NA,minusMg_Niu_2016_shoot_FC_up,1.8599877147528613e-8,0.9999999955359381,37,2044,7.625949630486731e-7
leaf.voom5.module.signedhybrid_darkgreen,NA,coldKilian_2013_shoot_FC_up,1.4548786548499314e-6,0.9999997860094657,12,317,2.9825012424423594e-5
leaf.voom5.module.signedhybrid_darkgreen,NA,minusPi_3d_Liu_2016_shoot_FC_down,7.590785353614215e-5,0.9999911045237388,7,162,0.0010374073316606093
leaf.voom5.module.signedhybrid_darkgrey,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkmagenta,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkolivegreen,NA,minusMg_Niu_2016_shoot_FC_up,1.2613923140052953e-11,1,35,2044,5.171708487421711e-10
leaf.voom5.module.signedhybrid_darkolivegreen,NA,coldKilian_2013_shoot_FC_up,2.2876352052299746e-6,0.9999997255235,10,317,4.689652170721448e-5
leaf.voom5.module.signedhybrid_darkorange,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkorange2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkred,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkseagreen4,NA,coldKilian_2013_root_FC_up,7.219476260410403e-5,0.9999971015038074,4,95,0.0029599852667682655
leaf.voom5.module.signedhybrid_darkslateblue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkturquoise,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_floralwhite,NA,minusMg_Niu_2016_shoot_FC_up,3.131480297004674e-5,0.9999909008019078,19,2044,0.0012839069217719164
leaf.voom5.module.signedhybrid_floralwhite,NA,minusPi_3d_Liu_2016_shoot_FC_down,0.001793164456255434,0.9998279093493992,4,162,0.0367598713532364
leaf.voom5.module.signedhybrid_green,NA,minusMg_Niu_2016_shoot_FC_up,1.863094084829535e-5,0.999990413266323,59,2044,7.638685747801093e-4
leaf.voom5.module.signedhybrid_greenyellow,NA,minusMg_Niu_2016_shoot_FC_up,5.487900665033396e-18,1,72,2044,2.250039272663692e-16
leaf.voom5.module.signedhybrid_greenyellow,NA,plusMg_Niu_2016_shoot_FC_up,5.868986232370008e-5,0.9999873491684058,12,304,9.385495030345246e-4
leaf.voom5.module.signedhybrid_greenyellow,NA,coldKilian_2013_root_FC_down,6.867435388057498e-5,0.9999789952479456,18,565,9.385495030345246e-4
leaf.voom5.module.signedhybrid_grey,NA,minusMg_Niu_2016_shoot_FC_up,4.4117257932412473e-4,0.9997015634079796,107,2044,0.010190632337662615
leaf.voom5.module.signedhybrid_grey,NA,coldKilian_2013_root_FC_down,4.97104016471347e-4,0.9997438259608168,39,565,0.010190632337662615
leaf.voom5.module.signedhybrid_grey60,NA,minusMg_Niu_2016_shoot_FC_down,4.11549516210505e-6,0.9999986746413948,26,1024,1.6873530164630704e-4
leaf.voom5.module.signedhybrid_honeydew1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_ivory,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lavenderblush3,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightcyan,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightcyan1,NA,minusPi_3d_Liu_2016_shoot_FC_down,2.382615266820248e-5,0.9999982235655643,6,162,9.768722593963017e-4
leaf.voom5.module.signedhybrid_lightcyan1,NA,minusMg_Niu_2016_shoot_FC_down,7.120850826814604e-5,0.9999812798840785,15,1024,0.0014597744194969938
leaf.voom5.module.signedhybrid_lightcyan1,NA,minusN_Peng_2007_whole_FC_down,0.0017089458876164729,0.999969027842062,2,20,0.023355593797425127
leaf.voom5.module.signedhybrid_lightgreen,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightpink4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightyellow,NA,minusMg_Niu_2016_shoot_FC_up,4.339130427656319e-18,1,57,2044,1.7790434753390909e-16
leaf.voom5.module.signedhybrid_magenta,NA,minusP_Nishida_2017_root_FC_up,7.597917776806593e-5,0.9999972296504229,4,18,0.003115146288490703
leaf.voom5.module.signedhybrid_maroon,NA,minusPi_3d_Liu_2016_shoot_FC_down,3.1958422268599477e-6,0.9999998347670382,6,162,1.3102953130125785e-4
leaf.voom5.module.signedhybrid_mediumorchid,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_mediumpurple3,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_midnightblue,NA,minusPi_1d_Liu_2016_shoot_FC_down,1.1879919734999092e-4,0.9999882344486533,6,85,0.004870767091349628
leaf.voom5.module.signedhybrid_navajowhite2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_orange,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_orangered4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_paleturquoise,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_palevioletred3,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_pink,NA,minusMg_Niu_2016_shoot_FC_down,2.0292252818004653e-8,0.9999999949341011,39,1024,8.319823655381908e-7
leaf.voom5.module.signedhybrid_plum,NA,minusMg_Niu_2016_shoot_FC_up,3.2864144172163055e-8,0.9999999962800334,14,2044,1.3474299110586852e-6
leaf.voom5.module.signedhybrid_plum1,NA,plusMg_Niu_2016_shoot_FC_up,6.327649015926694e-4,0.9998946171447652,7,304,0.025943360965299447
