name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_root_FC_down,1.2789740165877863e-22,1,28,817,5.883280476303817e-21
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_shoot_FC_up,1.817589974295445e-14,1,39,3268,4.180456940879523e-13
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_root_FC_up,3.602439907187371e-9,0.9999999991623576,30,3173,5.5237411910206354e-8
leaf.voom5.module.signedhybrid_bisque4,NA,heat_root_FC_down,1.9652439303596613e-8,0.999999994808899,32,3563,2.2600305199136105e-7
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_shoot_FC_up,3.102581317601355e-8,0.9999999901674197,43,6505,2.8543748121932464e-7
leaf.voom5.module.signedhybrid_bisque4,NA,cold_root_FC_up,2.5512155484548727e-6,0.9999993637550342,20,2059,1.955931920482069e-5
leaf.voom5.module.signedhybrid_bisque4,NA,plusAl_shoot_FC_up,3.934981694484536e-6,0.9999997134086497,7,211,2.524272631761798e-5
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_root_FC_up,4.390039359585736e-6,0.9999989519837534,18,1811,2.524272631761798e-5
leaf.voom5.module.signedhybrid_bisque4,NA,cold_shoot_FC_up,5.963196298021547e-6,0.9999982169691443,24,3005,3.0478558856554568e-5
leaf.voom5.module.signedhybrid_bisque4,NA,minusK_root_FC_up,1.074804336096176e-5,0.9999975011894218,16,1510,4.944099946042409e-5
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_root_FC_up,4.592035291420133e-5,0.9999913227322286,11,843,1.9203056673211465e-4
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_shoot_FC_up,2.0204975833142277e-4,0.9999253200714225,23,3384,7.745240736037873e-4
leaf.voom5.module.signedhybrid_bisque4,NA,heat_shoot_FC_down,0.0020242376228441885,0.9991982453851613,18,2740,0.007162686973140975
leaf.voom5.module.signedhybrid_black,NA,minusMg_shoot_FC_up,1.6267406332320436e-11,1,141,6505,7.4830069128674e-10
leaf.voom5.module.signedhybrid_black,NA,cold_root_FC_down,1.9579697640431074e-4,0.9998850111682581,69,3620,0.004503330457299147
leaf.voom5.module.signedhybrid_black,NA,cold_shoot_FC_up,7.228161712467495e-4,0.9995758010269612,56,3005,0.011083181292450159
leaf.voom5.module.signedhybrid_black,NA,plusMg_root_FC_down,0.0014084737359269072,0.9993842268867091,22,817,0.016197447963159434
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,NA,minusPi_shoot_FC_down,3.596764986947754e-170,1,313,2074,1.6545118939959667e-168
leaf.voom5.module.signedhybrid_brown,NA,minusMg_shoot_FC_up,3.126381178991912e-154,1,492,6505,7.190676711681397e-153
leaf.voom5.module.signedhybrid_brown,NA,cold_shoot_FC_up,4.8476504627066497e-8,1,110,3005,7.433064042816863e-7
leaf.voom5.module.signedhybrid_brown,NA,heat_shoot_FC_up,1.6739464046890953e-4,0.9999105083124689,50,1261,0.0019250383653924596
leaf.voom5.module.signedhybrid_brown4,NA,heat_shoot_FC_down,4.8734500982415205e-4,0.9998067417560966,23,2740,0.022417870451910994
leaf.voom5.module.signedhybrid_coral1,NA,minusMg_shoot_FC_up,1.5908689226125814e-4,0.9999411025435037,26,6505,0.007317997044017874
leaf.voom5.module.signedhybrid_coral1,NA,cold_shoot_FC_up,0.002152010511584097,0.9992634395086337,14,3005,0.04949624176643423
leaf.voom5.module.signedhybrid_coral2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_cyan,NA,minusMg_shoot_FC_down,4.5451921580799264e-14,1,122,5482,2.090788392716766e-12
leaf.voom5.module.signedhybrid_cyan,NA,plusMg_shoot_FC_down,6.173466106954397e-4,0.9996883469211308,36,1859,0.014198972045995113
leaf.voom5.module.signedhybrid_darkgreen,NA,cold_shoot_FC_up,1.123624960227695e-39,1,96,3005,5.168674817047396e-38
leaf.voom5.module.signedhybrid_darkgreen,NA,minusMg_shoot_FC_up,4.952010024995656e-38,1,134,6505,1.138962305749001e-36
leaf.voom5.module.signedhybrid_darkgreen,NA,minusPi_shoot_FC_down,4.446338039694019e-34,1,72,2074,6.817718327530829e-33
leaf.voom5.module.signedhybrid_darkgreen,NA,heat_shoot_FC_up,1.1682413992857142e-13,1,34,1261,1.3434776091785714e-12
leaf.voom5.module.signedhybrid_darkgrey,NA,minusMg_shoot_FC_up,7.279621152546248e-10,1,81,6505,3.348625730171274e-8
leaf.voom5.module.signedhybrid_darkgrey,NA,minusN_whole_FC_up,1.0127246223947407e-8,0.9999999984374405,20,618,2.3292666315079037e-7
leaf.voom5.module.signedhybrid_darkgrey,NA,cold_shoot_FC_up,1.7104457068205898e-8,1,46,3005,2.6226834171249044e-7
leaf.voom5.module.signedhybrid_darkgrey,NA,cold_root_FC_down,1.5919315010071183e-4,0.9999219284095697,42,3620,0.0014789239129150752
leaf.voom5.module.signedhybrid_darkgrey,NA,plusMg_shoot_FC_up,1.607525992298995e-4,0.9999238924324998,38,3268,0.0014789239129150752
leaf.voom5.module.signedhybrid_darkgrey,NA,minusP_root_FC_up,0.0010222737721295447,0.9997376776903952,10,512,0.007837432252993177
leaf.voom5.module.signedhybrid_darkgrey,NA,cold_root_FC_up,0.001454261546375549,0.9993313897116156,25,2059,0.00955657587618218
leaf.voom5.module.signedhybrid_darkgrey,NA,heat_root_FC_up,0.008646331265793885,0.9959543637223797,18,1466,0.04971640477831484
leaf.voom5.module.signedhybrid_darkmagenta,NA,plusMg_shoot_FC_down,2.5567926058868304e-6,0.999999232223965,25,1859,1.176124598707942e-4
leaf.voom5.module.signedhybrid_darkmagenta,NA,minusPi_shoot_FC_down,1.3161043409638972e-4,0.9999527700116939,22,2074,0.0030270399842169636
