name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_black,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_blue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_brown4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_coral1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_coral2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_cyan,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkgreen,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkgrey,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkmagenta,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkolivegreen,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkorange,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkorange2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkred,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkseagreen4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkslateblue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_darkturquoise,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_floralwhite,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_green,NA,minusMn_root_FC_up,3.0179306618431396e-4,0.9999928639261967,3,9,0.012071722647372558
leaf.voom5.module.signedhybrid_greenyellow,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_grey,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_grey60,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_honeydew1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_ivory,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lavenderblush3,NA,minusMn_root_FC_up,2.1673832397999326e-4,0.9999987701790436,2,9,0.00866953295919973
leaf.voom5.module.signedhybrid_lavenderblush3,NA,minusN_root_FC_up,0.0010589690923842746,0.9999849231073675,2,22,0.01695694225399321
leaf.voom5.module.signedhybrid_lavenderblush3,NA,minusMg_shoot_FC_down,0.0016280250231083984,0.9999707099662496,2,28,0.01695694225399321
leaf.voom5.module.signedhybrid_lavenderblush3,NA,heat_shoot_FC_up,0.0018896213909910789,0.9999634074902236,2,27,0.01695694225399321
leaf.voom5.module.signedhybrid_lavenderblush3,NA,heat_root_FC_up,0.0021196177817491514,0.9999563043485036,2,29,0.01695694225399321
leaf.voom5.module.signedhybrid_lavenderblush3,NA,minusFe_root_FC_down,0.004986375987079165,0.9998377192053772,2,45,0.03299560337631287
leaf.voom5.module.signedhybrid_lavenderblush3,NA,minusK_root_FC_up,0.005774230590854752,0.999796420388681,2,52,0.03299560337631287
leaf.voom5.module.signedhybrid_lavenderblush3,NA,plusMg_shoot_FC_up,0.00903941839182618,0.9995960550728162,2,64,0.0450284525644462
leaf.voom5.module.signedhybrid_lavenderblush3,NA,minusPi_root_FC_up,0.010746078242724014,0.9994735858056581,2,70,0.0450284525644462
leaf.voom5.module.signedhybrid_lavenderblush3,NA,cold_root_FC_up,0.01125711314111155,0.999434878528624,2,71,0.0450284525644462
leaf.voom5.module.signedhybrid_lightcyan,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightcyan1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightgreen,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightpink4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightsteelblue1,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_lightyellow,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_magenta,NA,cold_root_FC_up,1.6908796068998624e-7,0.9999999877082097,9,71,5.6464120758914375e-6
leaf.voom5.module.signedhybrid_magenta,NA,minusK_root_FC_up,2.823206037945719e-7,0.9999999827386322,8,52,5.6464120758914375e-6
leaf.voom5.module.signedhybrid_magenta,NA,minusFe_root_FC_up,8.901936947762906e-7,0.9999999515944386,7,40,1.0330368362000287e-5
leaf.voom5.module.signedhybrid_magenta,NA,plusMg_shoot_FC_up,1.173389999575679e-6,0.9999999114513245,8,64,1.0330368362000287e-5
leaf.voom5.module.signedhybrid_magenta,NA,minusMg_shoot_FC_up,1.2912960452500358e-6,0.9999999008304565,8,68,1.0330368362000287e-5
leaf.voom5.module.signedhybrid_magenta,NA,cold_shoot_FC_up,2.59019517330718e-6,0.9999998293820793,7,53,1.7267967822047865e-5
leaf.voom5.module.signedhybrid_magenta,NA,minusPi_shoot_FC_up,5.323541429455912e-6,0.9999994999122698,8,76,3.042023673974807e-5
leaf.voom5.module.signedhybrid_magenta,NA,minusPi_root_FC_up,2.6815619550645954e-5,0.9999974080055305,7,70,1.3407809775322976e-4
leaf.voom5.module.signedhybrid_magenta,NA,heat_root_FC_down,7.551077195666149e-5,0.9999932470057628,6,57,3.356034309184955e-4
leaf.voom5.module.signedhybrid_magenta,NA,minusMg_root_FC_up,1.4992183582072198e-4,0.9999889132365596,5,42,5.996873432828879e-4
leaf.voom5.module.signedhybrid_magenta,NA,plusIAA_seedlings_FC_up,8.538571906689161e-4,0.9999668574903037,3,16,0.003104935238796058
leaf.voom5.module.signedhybrid_magenta,NA,minusN_whole_FC_up,0.0019349626887600385,0.9998969832224633,3,20,0.0064498756292001285
leaf.voom5.module.signedhybrid_magenta,NA,plusAl_root_FC_up,0.002613652603477648,0.9999530314303805,2,6,0.008042008010700456
leaf.voom5.module.signedhybrid_magenta,NA,minusCa_root_FC_up,0.010423269835932909,0.9995404775479896,2,13,0.02978077095980831
leaf.voom5.module.signedhybrid_maroon,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_mediumorchid,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_mediumpurple3,NA,plusMg_root_FC_up,0.0017729018319594266,0.9999681680571507,2,15,0.03555839406113995
leaf.voom5.module.signedhybrid_mediumpurple3,NA,minusPi_shoot_FC_down,0.0017779197030569974,0.9999672533708877,2,19,0.03555839406113995
leaf.voom5.module.signedhybrid_mediumpurple3,NA,minusN_whole_FC_up,0.0031590056391179074,0.9999216631572646,2,20,0.042120075188238765
leaf.voom5.module.signedhybrid_midnightblue,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_navajowhite2,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_orange,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_orangered4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_paleturquoise,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_palevioletred3,no enriched GO,NA,NA,NA,NA,NA,NA
