name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust
leaf.voom5.module.signedhybrid_antiquewhite4,no enriched GO,NA,NA,NA,NA,NA,NA
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_Niu_2016_shoot_FC_up,3.696624717353175e-20,1,42,2479,2.2179748304119047e-18
leaf.voom5.module.signedhybrid_bisque4,NA,plusMg_Niu_2016_root_FC_down,1.82246847706318e-19,1,25,745,5.46740543118954e-18
leaf.voom5.module.signedhybrid_bisque4,NA,plusAl_Ligaba-OSena_2017_shoot_FC_up,4.24946190354445e-19,1,16,163,8.4989238070889e-18
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_Kailasam2019_shoot_FC_up,2.670684929458218e-13,1,21,850,4.006027394187327e-12
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_Niu_2016_shoot_FC_up,7.985375512783395e-13,1,46,4969,9.582450615340074e-12
leaf.voom5.module.signedhybrid_bisque4,NA,minusK_Nishida_2017_root_FC_up,3.157902975316049e-8,0.9999999943977683,19,1291,2.852559518045827e-7
leaf.voom5.module.signedhybrid_bisque4,NA,coldKilian_2013_shoot_FC_up,3.802360872482421e-8,0.9999999915672808,24,2108,2.852559518045827e-7
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_3d_Liu_2016_shoot_FC_up,3.803412690727769e-8,0.9999999915654922,24,2071,2.852559518045827e-7
leaf.voom5.module.signedhybrid_bisque4,NA,minusPi_3d_Liu_2016_root_FC_up,6.247700690271025e-7,0.9999998526409911,21,2006,4.165133793514017e-6
leaf.voom5.module.signedhybrid_bisque4,NA,heat_Kilian_2013_root_FC_down,1.1628747335557922e-6,0.9999996767000744,25,2636,6.977248401334753e-6
leaf.voom5.module.signedhybrid_bisque4,NA,minusFe_Kailasam2019_root_FC_up,1.6275565366384093e-6,0.9999996952318089,15,1093,8.877581108936778e-6
leaf.voom5.module.signedhybrid_bisque4,NA,coldKilian_2013_root_FC_up,4.7750122652195903e-05,0.999988019643023,15,1434,2.3875061326097952e-4
leaf.voom5.module.signedhybrid_bisque4,NA,heat_Kilian_2013_shoot_FC_down,6.249060742043351e-5,0.9999816811485854,18,1900,2.884181880943085e-4
leaf.voom5.module.signedhybrid_bisque4,NA,minusMg_Niu_2016_root_FC_up,1.1079118401652159e-4,0.9999789380797789,10,737,4.748193600708068e-4
